순위,관광지명,주소,분류,외지인 검색 수
79,제주러브랜드휴업중,제주 제주시 1100로 2894-72,기타관광,1552
80,호텔더본제주,제주 서귀포시 색달로 18-0,호텔,1534
81,제주항연안여객터미널,제주 제주시 임항로 111-0,교통시설,1531
82,송악산,제주 서귀포시,자연경관(산),1529
83,해비치리조트,제주 서귀포시 민속해안로 537-0,콘도미니엄,1524
84,서귀포칼호텔,제주 서귀포시 칠십리로 242-0,호텔,1523
85,이랜드파크켄싱턴리조트서귀포점,제주 서귀포시 이어도로 684-0,콘도미니엄,1514
86,선녀와나무꾼테마공원,제주 제주시 선교로 267-0,도시공원,1497
87,라마다프라자제주호텔,제주 제주시 탑동로 66-0,호텔,1493
88,신라스테이제주,제주 제주시 노연로 100-0,호텔,1491
89,신창풍차해안도로,제주 제주시,데이트코스,1451
90,산굼부리,제주 제주시,복합관광시설,1430
91,엉또폭포,제주 서귀포시,자연경관(산),1419
92,애월항,제주 제주시 애월해안로 0-0,자연경관(하천/해양),1413
93,광치기해변,제주 서귀포시,자연경관(하천/해양),1408
94,소인국테마파크,제주 서귀포시 중산간서로 1878-0,기타관광,1406
95,호텔휘슬락,제주 제주시 서부두2길 26-0,호텔,1386
96,점보빌리지,제주 서귀포시 평화로319번길 31-11,공연시설,1364
97,보롬왓,제주 서귀포시 번영로 2350-104,기타관광,1348
98,롯데시티호텔제주,제주 제주시 도령로 83-0,호텔,1322
99,메이즈랜드,제주 제주시 비자림로 2134-47,도시공원,1295
100,김녕미로공원,제주 제주시 만장굴길 122-0,도시공원,1282
