순위,관광지명,주소,분류,외지인 검색 수
1,제주국제공항,제주 제주시 공항로 2-0,교통시설,20405
2,동문재래시장,제주 제주시 관덕로14길 20-0,시장,12520
3,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0,시장,10532
4,성산일출봉,제주 서귀포시 일출로 284-12,자연경관(산),7998
5,협재해수욕장,제주 제주시,자연경관(하천/해양),7609
6,함덕해수욕장,제주 제주시 조함해안로 525-0,자연경관(하천/해양),6954
7,섭지코지,제주 서귀포시 섭지코지로 107-0,기타관광,5266
8,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0,전시시설,5128
9,쇠소깍,제주 서귀포시 쇠소깍로 128-0,기타관광,3998
10,신라호텔제주,제주 서귀포시 중문관광로72번길 75-0,호텔,3993
11,이마트서귀포점,제주 서귀포시 일주동로 9209-0,대형마트,3982
12,한라산둘레길사려니숲길,제주 제주시,기타레저스포츠,3939
13,용두암,제주 제주시 용두암길 15-0,기타관광,3870
14,이호테우해변,제주 제주시,자연경관(하천/해양),3722
15,용머리해안,제주 서귀포시 사계남로216번길 24-32,기타관광,3560
16,천지연폭포,제주 서귀포시 서문서로 1-1,자연경관(산),3400
17,비자림,제주 제주시 비자숲길 55-0,자연공원,3260
18,새별오름,제주 제주시,자연경관(산),3067
19,월정리해변,제주 제주시,자연경관(하천/해양),3031
20,주상절리대,제주 서귀포시 이어도로 36-30,기타관광,2976
21,이마트신제주점,제주 제주시 1100로 3348-0,대형마트,2963
22,곽지해수욕장,제주 제주시,자연경관(하천/해양),2929
23,하귀애월해안도로,제주 제주시,데이트코스,2852
24,신창풍차해안도로,제주 제주시,데이트코스,2763
25,우도도항선선착장,제주 서귀포시 성산등용로 130-21,교통시설,2622
26,김녕해수욕장,제주 제주시 해맞이해안로 7-6,자연경관(하천/해양),2481
27,금능해수욕장,제주 제주시 금능길 119-10,자연경관(하천/해양),2389
28,녹산로유채꽃도로,제주 서귀포시,데이트코스,2386
29,롯데호텔제주점,제주 서귀포시 중문관광로72번길 35-0,호텔,2319
30,호텔더본제주,제주 서귀포시 색달로 18-0,호텔,2317
31,정방폭포,제주 서귀포시,자연경관(산),2273
32,제주신화월드메리어트리조트관,제주 서귀포시 신화역사로304번길 38-0,콘도미니엄,2252
33,에코랜드테마파크,제주 제주시 번영로 1278-169,테마공원,2193
34,이마트제주점,제주 제주시 탑동로 38-0,대형마트,2107
35,신라스테이제주,제주 제주시 노연로 100-0,호텔,2103
36,9.81파크,제주 제주시 천덕로 880-24,테마공원,2068
37,카멜리아힐,제주 서귀포시 병악로 166-0,테마공원,2018
38,빛의벙커,제주 서귀포시,전시시설,1973
39,성산항,제주 서귀포시,자연경관(하천/해양),1961
40,표선해수욕장,제주 서귀포시,자연경관(하천/해양),1902
41,산방산탄산온천,제주 서귀포시 사계북로41번길 192-0,웰니스관광,1894
42,마라도가파도정기여객선,제주 서귀포시 최남단해안로 120-0,교통시설,1854
43,성산포종합여객터미널,제주 서귀포시 성산등용로 130-21,교통시설,1813
44,히든클리프호텔앤네이쳐,제주 서귀포시 예래해안로 542-0,호텔,1800
45,안돌오름,제주 제주시,자연경관(산),1780
46,해비치호텔,제주 서귀포시 민속해안로 537-0,호텔,1771
47,광치기해변,제주 서귀포시,자연경관(하천/해양),1745
48,모슬포항,제주 서귀포시 하모항구로 30-0,자연경관(하천/해양),1722
49,제주오션팰리스호텔,제주 서귀포시 중앙로 14-0,호텔,1710
50,라마다제주시티홀호텔,제주 제주시 중앙로 304-0,호텔,1614
51,용눈이오름,제주 제주시,자연경관(산),1609
51,제주절물자연휴양림,제주 제주시 명림로 584-0,자연공원,1609
53,운진항,제주 서귀포시 최남단해안로 0-0,자연경관(하천/해양),1580
54,산방산,제주 서귀포시 산방로 218-10,자연경관(산),1555
55,아쿠아플라넷제주,제주 서귀포시 섭지코지로 93-15,테마공원,1548
56,휘닉스제주,제주 서귀포시 섭지코지로 107-0,콘도미니엄,1542
57,중문색달해변,제주 서귀포시 중문관광로72번길 0-0,자연경관(하천/해양),1528
58,중문관광단지,제주 서귀포시,복합관광시설,1509
59,한담해안산책로,제주 제주시 애월로 0-0,기타레저스포츠,1477
60,세화해수욕장,제주 제주시 충렬로 141-1,자연경관(하천/해양),1426
61,롯데마트제주점,제주 제주시 연북로 1-0,대형마트,1398
62,보롬왓,제주 서귀포시 번영로 2350-104,기타관광,1379
63,제주항연안여객터미널,제주 제주시 임항로 111-0,교통시설,1377
63,제주신화월드,제주 서귀포시 신화역사로304번길 139-0,복합관광시설,1377
65,엉덩물계곡,제주 서귀포시,자연경관(산),1373
66,휴애리자연생활공원,제주 서귀포시 신례동로 256-0,도시공원,1310
67,천제연폭포,제주 서귀포시 천제연로 132-0,자연경관(산),1282
68,홈플러스서귀포점,제주 서귀포시 중앙로 180-0,대형마트,1263
69,금오름,제주 제주시,자연경관(산),1233
70,만장굴,제주 제주시 만장굴길 182-0,자연생태,1232
71,제주민속오일시장,제주 제주시 오일장서길 26-0,시장,1214
72,소노캄제주,제주 서귀포시 일주동로 6347-17,콘도미니엄,1210
73,백약이오름,제주 서귀포시,자연경관(산),1208
74,한림공원,제주 제주시 한림로 300-0,도시공원,1200
75,산굼부리,제주 제주시,복합관광시설,1199
76,소노벨제주,제주 제주시 신북로 577-0,콘도미니엄,1190
77,제주관광공사면세점,제주 서귀포시 중문관광로 224-0,면세점,1188
78,더베스트제주성산,제주 서귀포시 동류암로 26-0,호텔,1178
79,브라운스위트제주호텔앤리조트,제주 서귀포시 고성오조로 94-0,호텔,1160
80,호텔리젠트마린,제주 제주시 서부두2길 20-0,호텔,1144
81,동문수산시장,제주 제주시 관덕로14길 20-0,시장,1136
82,군산오름,제주 서귀포시,자연경관(산),1126
83,송악산,제주 서귀포시,자연경관(산),1122
84,베스트웨스턴제주호텔,제주 제주시 도령로 27-0,호텔,1115
85,라마다앙코르이스트서귀포호텔,제주 서귀포시 서호중로 65-0,호텔,1110
86,더쇼어호텔제주,제주 서귀포시 중문관광로72번길 114-0,호텔,1081
87,송악산둘레길,제주 서귀포시,기타레저스포츠,1067
88,아부오름,제주 제주시,자연경관(산),1032
89,산방산유채꽃밭,제주 서귀포시,기타관광,1012
90,호텔휘슬락,제주 제주시 서부두2길 26-0,호텔,1003
91,남원큰엉,제주 서귀포시,기타관광,994
92,메종글래드제주호텔,제주 제주시 노연로 80-0,호텔,983
93,서귀포칼호텔,제주 서귀포시 칠십리로 242-0,호텔,976
94,골든데이지호텔제주서귀포오션,제주 서귀포시 동홍로 7-0,호텔,963
95,신비의도로,제주 제주시 1100로 2894-63,기타관광,957
96,마레보리조트,제주 제주시 신엄안3길 135-0,콘도미니엄,946
97,제주신화월드서머셋,제주 서귀포시 신화역사로304번길 89-0,콘도미니엄,924
98,해비치CC제주,제주 서귀포시 원님로399번길 319-0,육상레저스포츠,870
99,골프존카운티 오라,제주 제주시 오라남로 130-16,육상레저스포츠,858
100,애월항,제주 제주시 애월해안로 0-0,자연경관(하천/해양),857
