순위,관광지명,주소,분류,외지인 검색 수
72,해비치리조트,제주 서귀포시 민속해안로 537-0,콘도미니엄,1334
73,라마다제주시티홀호텔,제주 제주시 중앙로 304-0,호텔,1325
74,더쇼어호텔제주,제주 서귀포시 중문관광로72번길 114-0,호텔,1324
75,한라산국립공원,제주 서귀포시,자연공원,1280
76,천제연폭포,제주 서귀포시 천제연로 132-0,자연경관(산),1279
76,휴애리자연생활공원,제주 서귀포시 신례동로 256-0,도시공원,1279
78,송악산,제주 서귀포시,자연경관(산),1266
79,제주신화월드서머셋,제주 서귀포시 신화역사로304번길 89-0,콘도미니엄,1262
80,한담해안산책로,제주 제주시 애월로 0-0,기타레저스포츠,1256
81,신창풍차해안도로,제주 제주시,데이트코스,1228
82,선녀와나무꾼테마공원,제주 제주시 선교로 267-0,도시공원,1217
83,이중섭미술관,제주 서귀포시 이중섭로 27-3,전시시설,1216
84,김녕해수욕장,제주 제주시 해맞이해안로 7-6,자연경관(하천/해양),1209
85,제주오션팰리스호텔,제주 서귀포시 중앙로 14-0,호텔,1192
85,세화해수욕장,제주 제주시 충렬로 141-1,자연경관(하천/해양),1192
87,이랜드파크켄싱턴리조트서귀포점,제주 서귀포시 이어도로 684-0,콘도미니엄,1182
88,서귀포JS호텔,제주 서귀포시 김정문화로 51-0,호텔,1174
89,신화테마파크,제주 서귀포시 신화역사로304번길 98-0,테마공원,1158
90,신라스테이제주,제주 제주시 노연로 100-0,호텔,1155
91,메종글래드제주호텔,제주 제주시 노연로 80-0,호텔,1147
92,라마다앙코르이스트서귀포호텔,제주 서귀포시 서호중로 65-0,호텔,1137
93,코델리아S호텔,제주 서귀포시 일주동로 4186-0,호텔,1132
94,표선해수욕장,제주 서귀포시,자연경관(하천/해양),1131
95,제주민속촌,제주 서귀포시 민속해안로 631-34,역사유적지,1106
96,이중섭거리,제주 서귀포시,기타관광,1100
97,제주항연안여객터미널,제주 제주시 임항로 111-0,교통시설,1076
98,마라도가는여객선,제주 서귀포시 송악관광로 424-0,교통시설,1069
99,신신호텔제주월드컵점,제주 서귀포시 서호중로 55-0,호텔,1049
100,더베스트제주성산,제주 서귀포시 동류암로 26-0,호텔,1048
