순위,관광지명,주소,분류,외지인 검색 수
1,제주국제공항,제주 제주시 공항로 2-0,교통시설,46158
2,동문재래시장,제주 제주시 관덕로14길 20-0,시장,22619
3,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0,시장,19892
4,협재해수욕장,제주 제주시,자연경관(하천/해양),15973
5,함덕해수욕장,제주 제주시 조함해안로 525-0,자연경관(하천/해양),14792
6,성산일출봉,제주 서귀포시 일출로 284-12,자연경관(산),13382
7,섭지코지,제주 서귀포시 섭지코지로 107-0,기타관광,9451
8,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0,전시시설,9316
9,이호테우해변,제주 제주시,자연경관(하천/해양),9146
10,곽지해수욕장,제주 제주시,자연경관(하천/해양),8513
11,한라산둘레길사려니숲길,제주 제주시,기타레저스포츠,8477
12,아르떼뮤지엄제주,제주 제주시 어림비로 478-0,전시시설,8039
13,아쿠아플라넷제주,제주 서귀포시 섭지코지로 93-15,테마공원,7325
14,금능해수욕장,제주 제주시 금능길 119-10,자연경관(하천/해양),7021
15,비자림,제주 제주시 비자숲길 55-0,자연공원,6941
16,성산포종합여객터미널,제주 서귀포시 성산등용로 130-21,교통시설,6921
17,이마트서귀포점,제주 서귀포시 일주동로 9209-0,대형마트,6820
18,금오름,제주 제주시,자연경관(산),6539
19,쇠소깍,제주 서귀포시 쇠소깍로 128-0,기타관광,6483
20,천지연폭포,제주 서귀포시 서문서로 1-1,자연경관(산),6456
21,주상절리대,제주 서귀포시 이어도로 36-30,기타관광,6381
22,신창풍차해안도로,제주 제주시,데이트코스,6169
23,제주신화월드랜딩리조트관,제주 서귀포시 신화역사로304번길 38-0,콘도미니엄,6037
24,김녕해수욕장,제주 제주시 해맞이해안로 7-6,자연경관(하천/해양),6033
25,새별오름,제주 제주시,자연경관(산),5866
26,스누피가든,제주 제주시 금백조로 930-0,기타관광,5597
27,용머리해안,제주 서귀포시 사계남로216번길 24-32,기타관광,5583
28,그랜드하얏트제주,제주 제주시 노연로 12-0,호텔,5427
29,신라호텔제주,제주 서귀포시 중문관광로72번길 75-0,호텔,5314
30,월정리해변,제주 제주시,자연경관(하천/해양),5103
31,중문색달해변,제주 서귀포시 중문관광로72번길 0-0,자연경관(하천/해양),4991
32,정방폭포,제주 서귀포시,자연경관(산),4906
33,9.81파크,제주 제주시 천덕로 880-24,테마공원,4865
34,용두암,제주 제주시 용두암길 15-0,기타관광,4859
35,우도도항선선착장,제주 서귀포시 성산등용로 130-21,교통시설,4696
36,제주신화월드메리어트리조트관,제주 서귀포시 신화역사로304번길 38-0,콘도미니엄,4652
37,이마트신제주점,제주 제주시 1100로 3348-0,대형마트,4531
38,소노캄제주,제주 서귀포시 일주동로 6347-17,콘도미니엄,4478
39,제주신화월드신화리조트관,제주 서귀포시 서광동로34번길 14-19,콘도미니엄,4401
40,롯데호텔제주점,제주 서귀포시 중문관광로72번길 35-0,호텔,4375
