순위,관광지명,주소,분류,외지인 검색 수
1,제주국제공항,제주 제주시 공항로 2-0,교통시설,23091
2,동문재래시장,제주 제주시 관덕로14길 20-0,시장,17815
3,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0,시장,16122
4,성산일출봉,제주 서귀포시 일출로 284-12,자연경관(산),12217
5,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0,전시시설,8535
6,협재해수욕장,제주 제주시,자연경관(하천/해양),7671
7,카멜리아힐,제주 서귀포시 병악로 166-0,테마공원,6044
8,용두암,제주 제주시 용두암길 15-0,기타관광,6011
9,섭지코지,제주 서귀포시 섭지코지로 107-0,기타관광,5926
10,천지연폭포,제주 서귀포시 서문서로 1-1,자연경관(산),5829
11,빛의벙커,제주 서귀포시,전시시설,5666
12,함덕해수욕장,제주 제주시 조함해안로 525-0,자연경관(하천/해양),5600
13,주상절리대,제주 서귀포시 이어도로 36-30,기타관광,4653
14,새별오름,제주 제주시,자연경관(산),4571
15,아쿠아플라넷제주,제주 서귀포시 섭지코지로 93-15,테마공원,4501
16,이호테우해변,제주 제주시,자연경관(하천/해양),4480
17,이마트서귀포점,제주 서귀포시 일주동로 9209-0,대형마트,4359
18,한라산둘레길사려니숲길,제주 제주시,기타레저스포츠,4356
19,월정리해변,제주 제주시,자연경관(하천/해양),4059
20,쇠소깍,제주 서귀포시 쇠소깍로 128-0,기타관광,4030
21,성산항,제주 서귀포시,자연경관(하천/해양),3860
22,휴애리자연생활공원,제주 서귀포시 신례동로 256-0,도시공원,3787
23,광치기해변,제주 서귀포시,자연경관(하천/해양),3747
24,용머리해안,제주 서귀포시 사계남로216번길 24-32,기타관광,3736
25,동문공설시장,제주 제주시 동문로 16-0,시장,3572
26,산방산탄산온천,제주 서귀포시 사계북로41번길 192-0,웰니스관광,3533
27,비자림,제주 제주시 비자숲길 55-0,자연공원,3421
28,신라호텔제주,제주 서귀포시 중문관광로72번길 75-0,호텔,3417
29,산방산,제주 서귀포시 산방로 218-10,자연경관(산),3235
30,이마트신제주점,제주 제주시 1100로 3348-0,대형마트,3232
31,에코랜드테마파크,제주 제주시 번영로 1278-169,테마공원,3104
32,롯데호텔제주점,제주 서귀포시 중문관광로72번길 35-0,호텔,3071
33,제주동백수목원,제주 서귀포시,기타관광,3030
34,신양섭지해수욕장,제주 서귀포시 섭지코지로 88-0,자연경관(하천/해양),2982
35,소노벨제주,제주 제주시 신북로 577-0,콘도미니엄,2981
36,소노캄제주,제주 서귀포시 일주동로 6347-17,콘도미니엄,2970
37,정방폭포,제주 서귀포시,자연경관(산),2962
38,동문수산시장,제주 제주시 관덕로14길 20-0,시장,2902
39,위미동백나무군락,제주 서귀포시,역사유적지,2779
40,제주신화월드,제주 서귀포시 신화역사로304번길 139-0,복합관광시설,2667
41,우도도항선선착장,제주 서귀포시 성산등용로 130-21,교통시설,2660
42,제주신화월드서머셋,제주 서귀포시 신화역사로304번길 89-0,콘도미니엄,2627
43,산굼부리,제주 제주시,복합관광시설,2432
44,한화리조트제주,제주 제주시 명림로 575-107,콘도미니엄,2370
45,한림공원,제주 제주시 한림로 300-0,도시공원,2358
46,곽지해수욕장,제주 제주시,자연경관(하천/해양),2323
47,금호리조트제주,제주 서귀포시 태위로 522-12,콘도미니엄,2309
48,이마트제주점,제주 제주시 탑동로 38-0,대형마트,2251
49,히든클리프호텔앤네이쳐,제주 서귀포시 예래해안로 542-0,호텔,2171
50,만장굴,제주 제주시 만장굴길 182-0,자연생태,2119
51,퍼시픽리솜,제주 서귀포시 중문관광로 154-17,복합관광시설,2078
52,제주항공우주박물관,제주 서귀포시 녹차분재로 218-0,전시시설,2062
53,켄싱턴제주호텔,제주 서귀포시 중문관광로72번길 60-0,호텔,2026
54,중문관광단지,제주 서귀포시,복합관광시설,2005
55,휘닉스제주,제주 서귀포시 섭지코지로 107-0,콘도미니엄,1933
56,이랜드파크켄싱턴리조트서귀포점,제주 서귀포시 이어도로 684-0,콘도미니엄,1931
57,제주관광공사면세점,제주 서귀포시 중문관광로 224-0,면세점,1929
58,헬로키티아일랜드,제주 서귀포시 한창로 340-0,기타관광,1928
59,용눈이오름,제주 제주시,자연경관(산),1926
60,짱구네유채꽃밭,제주 서귀포시,기타관광,1909
61,박물관은살아있다제주중문점,제주 서귀포시 중문관광로 42-0,전시시설,1900
62,하귀애월해안도로,제주 제주시,데이트코스,1895
63,신비의도로,제주 제주시 1100로 2894-63,기타관광,1886
64,해비치호텔,제주 서귀포시 민속해안로 537-0,호텔,1795
65,피규어뮤지엄제주,제주 서귀포시 한창로 243-0,전시시설,1740
66,신창풍차해안도로,제주 제주시,데이트코스,1730
67,이중섭거리,제주 서귀포시,기타관광,1713
68,호텔더본제주,제주 서귀포시 색달로 18-0,호텔,1709
69,제주절물자연휴양림,제주 제주시 명림로 584-0,자연공원,1705
70,천제연폭포,제주 서귀포시 천제연로 132-0,자연경관(산),1699
71,롯데마트제주점,제주 제주시 연북로 1-0,대형마트,1667
72,모슬포항,제주 서귀포시 하모항구로 30-0,자연경관(하천/해양),1634
73,이중섭미술관,제주 서귀포시 이중섭로 27-3,전시시설,1628
74,산방산유채꽃밭,제주 서귀포시,기타관광,1602
75,메종글래드제주호텔,제주 제주시 노연로 80-0,호텔,1592
76,제주여미지식물원,제주 서귀포시 중문관광로 93-0,테마공원,1589
77,제주신화월드메리어트리조트관,제주 서귀포시 신화역사로304번길 38-0,콘도미니엄,1584
78,제주민속촌,제주 서귀포시 민속해안로 631-34,역사유적지,1566
79,호텔휘슬락,제주 제주시 서부두2길 26-0,호텔,1551
