순위,관광지명,주소,분류,외지인 검색 수
1,제주국제공항,제주 제주시 공항로 2-0,교통시설,60027
2,동문재래시장,제주 제주시 관덕로14길 20-0,시장,26834
3,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0,시장,25090
4,성산일출봉,제주 서귀포시 일출로 284-12,자연경관(산),17083
5,새별오름,제주 제주시,자연경관(산),15964
6,협재해수욕장,제주 제주시,자연경관(하천/해양),13687
7,함덕해수욕장,제주 제주시 조함해안로 525-0,자연경관(하천/해양),13069
8,섭지코지,제주 서귀포시 섭지코지로 107-0,기타관광,11491
9,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0,전시시설,10699
10,카멜리아힐,제주 서귀포시 병악로 166-0,테마공원,9687
11,한라산둘레길사려니숲길,제주 제주시,기타레저스포츠,9649
12,아르떼뮤지엄제주,제주 제주시 어림비로 478-0,전시시설,9111
13,산굼부리,제주 제주시,복합관광시설,8830
14,이호테우해변,제주 제주시,자연경관(하천/해양),8631
15,주상절리대,제주 서귀포시 이어도로 36-30,기타관광,7926
16,비자림,제주 제주시 비자숲길 55-0,자연공원,7710
17,성산포종합여객터미널,제주 서귀포시 성산등용로 130-21,교통시설,7368
18,아쿠아플라넷제주,제주 서귀포시 섭지코지로 93-15,테마공원,7132
19,그랜드하얏트제주,제주 제주시 노연로 12-0,호텔,7131
20,용머리해안,제주 서귀포시 사계남로216번길 24-32,기타관광,7115
21,금오름,제주 제주시,자연경관(산),6823
22,제주신화월드랜딩리조트관,제주 서귀포시 신화역사로304번길 38-0,콘도미니엄,6739
23,곽지해수욕장,제주 제주시,자연경관(하천/해양),6737
24,신창풍차해안도로,제주 제주시,데이트코스,6693
25,쇠소깍,제주 서귀포시 쇠소깍로 128-0,기타관광,6406
26,천지연폭포,제주 서귀포시 서문서로 1-1,자연경관(산),6262
27,용두암,제주 제주시 용두암길 15-0,기타관광,6202
28,스누피가든,제주 제주시 금백조로 930-0,기타관광,6154
29,이마트서귀포점,제주 서귀포시 일주동로 9209-0,대형마트,6123
30,신라호텔제주,제주 서귀포시 중문관광로72번길 75-0,호텔,5920
31,제주신화월드메리어트리조트관,제주 서귀포시 신화역사로304번길 38-0,콘도미니엄,5661
32,소노캄제주,제주 서귀포시 일주동로 6347-17,콘도미니엄,5464
33,정방폭포,제주 서귀포시,자연경관(산),5405
