순위,관광지명,주소,분류,외지인 검색 수
1,제주국제공항,제주 제주시 공항로 2-0,교통시설,43327
2,동문재래시장,제주 제주시 관덕로14길 20-0,시장,26551
3,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0,시장,22213
4,성산일출봉,제주 서귀포시 일출로 284-12,자연경관(산),16014
5,협재해수욕장,제주 제주시,자연경관(하천/해양),14107
6,함덕해수욕장,제주 제주시 조함해안로 525-0,자연경관(하천/해양),13675
7,섭지코지,제주 서귀포시 섭지코지로 107-0,기타관광,13077
8,녹산로유채꽃도로,제주 서귀포시,데이트코스,10027
9,한라산둘레길사려니숲길,제주 제주시,기타레저스포츠,9826
10,아르떼뮤지엄제주,제주 제주시 어림비로 478-0,전시시설,9686
11,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0,전시시설,9673
12,엉덩물계곡,제주 서귀포시,자연경관(산),9626
13,이호테우해변,제주 제주시,자연경관(하천/해양),8776
14,비자림,제주 제주시 비자숲길 55-0,자연공원,8510
15,산방산유채꽃밭,제주 서귀포시,기타관광,7426
16,쇠소깍,제주 서귀포시 쇠소깍로 128-0,기타관광,7407
17,주상절리대,제주 서귀포시 이어도로 36-30,기타관광,6565
18,천지연폭포,제주 서귀포시 서문서로 1-1,자연경관(산),6508
19,용머리해안,제주 서귀포시 사계남로216번길 24-32,기타관광,6391
20,용두암,제주 제주시 용두암길 15-0,기타관광,6375
21,신창풍차해안도로,제주 제주시,데이트코스,6368
22,신라호텔제주,제주 서귀포시 중문관광로72번길 75-0,호텔,6216
23,이마트서귀포점,제주 서귀포시 일주동로 9209-0,대형마트,6141
24,아쿠아플라넷제주,제주 서귀포시 섭지코지로 93-15,테마공원,5838
25,산방산,제주 서귀포시 산방로 218-10,자연경관(산),5808
26,곽지해수욕장,제주 제주시,자연경관(하천/해양),5717
27,제주신화월드랜딩리조트관,제주 서귀포시 신화역사로304번길 38-0,콘도미니엄,5689
28,금오름,제주 제주시,자연경관(산),5375
29,새별오름,제주 제주시,자연경관(산),5053
30,성산포종합여객터미널,제주 서귀포시 성산등용로 130-21,교통시설,4999
31,카멜리아힐,제주 서귀포시 병악로 166-0,테마공원,4915
32,그랜드하얏트제주,제주 제주시 노연로 12-0,호텔,4888
33,월정리해변,제주 제주시,자연경관(하천/해양),4833
34,하귀애월해안도로,제주 제주시,데이트코스,4755
35,광치기해변,제주 서귀포시,자연경관(하천/해양),4644
36,제주신화월드메리어트리조트관,제주 서귀포시 신화역사로304번길 38-0,콘도미니엄,4573
37,도두동무지개해안도로,제주 제주시,데이트코스,4497
38,정방폭포,제주 서귀포시,자연경관(산),4486
39,우도도항선선착장,제주 서귀포시 성산등용로 130-21,교통시설,4474
40,해비치호텔,제주 서귀포시 민속해안로 537-0,호텔,4446
41,롯데호텔제주점,제주 서귀포시 중문관광로72번길 35-0,호텔,4362
42,소노캄제주,제주 서귀포시 일주동로 6347-17,콘도미니엄,4198
43,김녕해수욕장,제주 제주시 해맞이해안로 7-6,자연경관(하천/해양),4058
44,이마트신제주점,제주 제주시 1100로 3348-0,대형마트,3985
45,휘닉스제주,제주 서귀포시 섭지코지로 107-0,콘도미니엄,3699
46,에코랜드테마파크,제주 제주시 번영로 1278-169,테마공원,3691
47,제주관광공사면세점,제주 서귀포시 중문관광로 224-0,면세점,3635
48,9.81파크,제주 제주시 천덕로 880-24,테마공원,3628
49,한담해안산책로,제주 제주시 애월로 0-0,기타레저스포츠,3627
50,그랜드조선제주,제주 서귀포시 중문관광로72번길 60-0,호텔,3592
51,금능해수욕장,제주 제주시 금능길 119-10,자연경관(하천/해양),3564
52,표선해수욕장,제주 서귀포시,자연경관(하천/해양),3450
53,성산항,제주 서귀포시,자연경관(하천/해양),3416
54,중문색달해변,제주 서귀포시 중문관광로72번길 0-0,자연경관(하천/해양),3325
55,제주신화월드서머셋,제주 서귀포시 신화역사로304번길 89-0,콘도미니엄,3315
56,소노벨제주,제주 제주시 신북로 577-0,콘도미니엄,2967
57,비밀의숲,제주 제주시,기타레저스포츠,2871
58,이마트제주점,제주 제주시 탑동로 38-0,대형마트,2804
59,제주신화월드,제주 서귀포시 신화역사로304번길 139-0,복합관광시설,2762
60,사계해수욕장,제주 서귀포시,자연경관(하천/해양),2760
61,만장굴,제주 제주시 만장굴길 182-0,자연생태,2724
62,서귀포칼호텔,제주 서귀포시 칠십리로 242-0,호텔,2690
63,한림공원,제주 제주시 한림로 300-0,도시공원,2673
64,호텔더본제주,제주 서귀포시 색달로 18-0,호텔,2657
65,라마다제주시티홀호텔,제주 제주시 중앙로 304-0,호텔,2640
66,천제연폭포,제주 서귀포시 천제연로 132-0,자연경관(산),2628
67,제주신화월드신화리조트관,제주 서귀포시 서광동로34번길 14-19,콘도미니엄,2621
68,라마다프라자제주호텔,제주 제주시 탑동로 66-0,호텔,2545
69,히든클리프호텔앤네이쳐,제주 서귀포시 예래해안로 542-0,호텔,2542
70,메종글래드제주호텔,제주 제주시 노연로 80-0,호텔,2485
71,중문관광단지,제주 서귀포시,복합관광시설,2477
72,모슬포항,제주 서귀포시 하모항구로 30-0,자연경관(하천/해양),2472
73,스누피가든,제주 제주시 금백조로 930-0,기타관광,2465
74,세화해수욕장,제주 제주시 충렬로 141-1,자연경관(하천/해양),2445
