순위,관광지명,주소,분류,외지인 검색 수
1,제주국제공항,제주 제주시 공항로 2-0,교통시설,42772
2,동문재래시장,제주 제주시 관덕로14길 20-0,시장,19784
3,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0,시장,18175
4,성산일출봉,제주 서귀포시 일출로 284-12,자연경관(산),14123
5,협재해수욕장,제주 제주시,자연경관(하천/해양),11835
6,함덕해수욕장,제주 제주시 조함해안로 525-0,자연경관(하천/해양),10503
7,녹산로유채꽃도로,제주 서귀포시,데이트코스,9977
8,섭지코지,제주 서귀포시 섭지코지로 107-0,기타관광,9484
9,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0,전시시설,7752
10,이호테우해변,제주 제주시,자연경관(하천/해양),7750
11,아르떼뮤지엄제주,제주 제주시 어림비로 478-0,전시시설,7022
12,비자림,제주 제주시 비자숲길 55-0,자연공원,6917
13,한라산둘레길사려니숲길,제주 제주시,기타레저스포츠,6909
14,그랜드하얏트제주,제주 제주시 노연로 12-0,호텔,6772
15,용머리해안,제주 서귀포시 사계남로216번길 24-32,기타관광,6362
16,곽지해수욕장,제주 제주시,자연경관(하천/해양),6217
17,주상절리대,제주 서귀포시 이어도로 36-30,기타관광,6174
18,보롬왓,제주 서귀포시 번영로 2350-104,기타관광,6038
19,아쿠아플라넷제주,제주 서귀포시 섭지코지로 93-15,테마공원,5868
20,스누피가든,제주 제주시 금백조로 930-0,기타관광,5779
21,성산포종합여객터미널,제주 서귀포시 성산등용로 130-21,교통시설,5552
22,신창풍차해안도로,제주 제주시,데이트코스,5453
23,쇠소깍,제주 서귀포시 쇠소깍로 128-0,기타관광,5364
24,운진항,제주 서귀포시 최남단해안로 0-0,자연경관(하천/해양),5286
25,천지연폭포,제주 서귀포시 서문서로 1-1,자연경관(산),4959
26,신라호텔제주,제주 서귀포시 중문관광로72번길 75-0,호텔,4911
27,산방산,제주 서귀포시 산방로 218-10,자연경관(산),4624
28,용두암,제주 제주시 용두암길 15-0,기타관광,4615
29,금오름,제주 제주시,자연경관(산),4581
30,휘닉스제주,제주 서귀포시 섭지코지로 107-0,콘도미니엄,4542
31,에코랜드테마파크,제주 제주시 번영로 1278-169,테마공원,4536
32,우도도항선선착장,제주 서귀포시 성산등용로 130-21,교통시설,4414
33,카멜리아힐,제주 서귀포시 병악로 166-0,테마공원,4390
34,제주신화월드랜딩리조트관,제주 서귀포시 신화역사로304번길 38-0,콘도미니엄,4344
35,김녕해수욕장,제주 제주시 해맞이해안로 7-6,자연경관(하천/해양),4279
36,이마트서귀포점,제주 서귀포시 일주동로 9209-0,대형마트,4228
37,소노캄제주,제주 서귀포시 일주동로 6347-17,콘도미니엄,4117
38,정방폭포,제주 서귀포시,자연경관(산),4091
39,롯데호텔제주점,제주 서귀포시 중문관광로72번길 35-0,호텔,4055
40,제주관광공사면세점,제주 서귀포시 중문관광로 224-0,면세점,4003
41,금능해수욕장,제주 제주시 금능길 119-10,자연경관(하천/해양),3984
42,성산항,제주 서귀포시,자연경관(하천/해양),3967
43,하귀애월해안도로,제주 제주시,데이트코스,3823
44,중문색달해변,제주 서귀포시 중문관광로72번길 0-0,자연경관(하천/해양),3817
45,광치기해변,제주 서귀포시,자연경관(하천/해양),3724
46,사계해수욕장,제주 서귀포시,자연경관(하천/해양),3545
47,뽀로로&타요테마파크제주,제주 서귀포시 병악로 269-0,테마공원,3544
48,소노벨제주,제주 제주시 신북로 577-0,콘도미니엄,3539
49,제주신화월드신화리조트관,제주 서귀포시 서광동로34번길 14-19,콘도미니엄,3529
50,월정리해변,제주 제주시,자연경관(하천/해양),3507
51,해비치호텔,제주 서귀포시 민속해안로 537-0,호텔,3485
52,한담해안산책로,제주 제주시 애월로 0-0,기타레저스포츠,3401
53,엉덩물계곡,제주 서귀포시,자연경관(산),3301
54,표선해수욕장,제주 서귀포시,자연경관(하천/해양),3287
55,새별오름,제주 제주시,자연경관(산),3210
56,한화리조트제주,제주 제주시 명림로 575-107,콘도미니엄,3090
57,그랜드조선제주,제주 서귀포시 중문관광로72번길 60-0,호텔,3071
58,휴애리자연생활공원,제주 서귀포시 신례동로 256-0,도시공원,3021
59,제주항연안여객터미널,제주 제주시 임항로 111-0,교통시설,3015
60,도두동무지개해안도로,제주 제주시,데이트코스,3011
61,금호리조트제주,제주 서귀포시 태위로 522-12,콘도미니엄,2813
62,이마트신제주점,제주 제주시 1100로 3348-0,대형마트,2762
63,9.81파크,제주 제주시 천덕로 880-24,테마공원,2761
64,메종글래드제주호텔,제주 제주시 노연로 80-0,호텔,2663
65,마라도가파도정기여객선,제주 서귀포시 최남단해안로 120-0,교통시설,2641
66,한림공원,제주 제주시 한림로 300-0,도시공원,2631
67,제주신화월드,제주 서귀포시 신화역사로304번길 139-0,복합관광시설,2557
68,제주신화월드메리어트리조트관,제주 서귀포시 신화역사로304번길 38-0,콘도미니엄,2494
69,비밀의숲,제주 제주시,기타레저스포츠,2482
70,천제연폭포,제주 서귀포시 천제연로 132-0,자연경관(산),2475
71,제주신화월드서머셋,제주 서귀포시 신화역사로304번길 89-0,콘도미니엄,2463
72,라마다프라자제주호텔,제주 제주시 탑동로 66-0,호텔,2456
73,산방산유채꽃밭,제주 서귀포시,기타관광,2383
74,히든클리프호텔앤네이쳐,제주 서귀포시 예래해안로 542-0,호텔,2313
75,만장굴,제주 제주시 만장굴길 182-0,자연생태,2294
76,산방산탄산온천,제주 서귀포시 사계북로41번길 192-0,웰니스관광,2277
77,빛의벙커,제주 서귀포시,전시시설,2273
78,제주부영호텔&리조트,제주 서귀포시 중문관광로 222-0,호텔,2269
79,송악산둘레길,제주 서귀포시,기타레저스포츠,2262
80,모슬포항,제주 서귀포시 하모항구로 30-0,자연경관(하천/해양),2206
81,대왕수천예래생태공원,제주 서귀포시,도시공원,2161
82,세화해수욕장,제주 제주시 충렬로 141-1,자연경관(하천/해양),2157
83,노형수퍼마?,제주 제주시 노형로 89-0,기타문화관광지,2097
84,제주절물자연휴양림,제주 제주시 명림로 584-0,자연공원,2091
85,호텔더본제주,제주 서귀포시 색달로 18-0,호텔,2049
86,신라스테이제주,제주 제주시 노연로 100-0,호텔,2013
87,서귀포칼호텔,제주 서귀포시 칠십리로 242-0,호텔,1961
88,약천사,제주 서귀포시 이어도로 293-28,종교성지,1892
89,이마트제주점,제주 제주시 탑동로 38-0,대형마트,1882
90,롯데시티호텔제주,제주 제주시 도령로 83-0,호텔,1840
91,상효원수목원,제주 서귀포시 산록남로 2847-37,테마공원,1786
92,라마다제주시티홀호텔,제주 제주시 중앙로 304-0,호텔,1717
93,베스트웨스턴제주호텔,제주 제주시 도령로 27-0,호텔,1691
94,제주곶자왈도립공원,제주 서귀포시 에듀시티로 178-0,자연공원,1681
95,헬로키티아일랜드,제주 서귀포시 한창로 340-0,기타관광,1630
96,중문관광단지,제주 서귀포시,복합관광시설,1606
97,호텔리젠트마린,제주 제주시 서부두2길 20-0,호텔,1603
98,제주민속오일시장,제주 제주시 오일장서길 26-0,시장,1583
99,더베스트제주성산,제주 서귀포시 동류암로 26-0,호텔,1577
100,제주민속촌,제주 서귀포시 민속해안로 631-34,역사유적지,1574
