순위,관광지명,주소,분류,외지인 검색 수
1,제주국제공항,제주 제주시 공항로 2-0,교통시설,38316
2,동문재래시장,제주 제주시 관덕로14길 20-0,시장,22034
3,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0,시장,18610
4,성산일출봉,제주 서귀포시 일출로 284-12,자연경관(산),14622
5,협재해수욕장,제주 제주시,자연경관(하천/해양),11215
6,함덕해수욕장,제주 제주시 조함해안로 525-0,자연경관(하천/해양),11025
7,섭지코지,제주 서귀포시 섭지코지로 107-0,기타관광,10230
8,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0,전시시설,9101
9,아르떼뮤지엄제주,제주 제주시 어림비로 478-0,전시시설,8717
10,한라산둘레길사려니숲길,제주 제주시,기타레저스포츠,8327
11,이호테우해변,제주 제주시,자연경관(하천/해양),7620
12,비자림,제주 제주시 비자숲길 55-0,자연공원,6294
13,쇠소깍,제주 서귀포시 쇠소깍로 128-0,기타관광,6105
14,새별오름,제주 제주시,자연경관(산),6003
15,이마트서귀포점,제주 서귀포시 일주동로 9209-0,대형마트,5816
16,산방산유채꽃밭,제주 서귀포시,기타관광,5811
17,주상절리대,제주 서귀포시 이어도로 36-30,기타관광,5554
18,용머리해안,제주 서귀포시 사계남로216번길 24-32,기타관광,5523
19,신창풍차해안도로,제주 제주시,데이트코스,5519
20,아쿠아플라넷제주,제주 서귀포시 섭지코지로 93-15,테마공원,5423
21,산방산,제주 서귀포시 산방로 218-10,자연경관(산),5336
22,용두암,제주 제주시 용두암길 15-0,기타관광,5319
23,천지연폭포,제주 서귀포시 서문서로 1-1,자연경관(산),5217
24,제주신화월드랜딩리조트관,제주 서귀포시 신화역사로304번길 38-0,콘도미니엄,5053
25,신라호텔제주,제주 서귀포시 중문관광로72번길 75-0,호텔,4842
26,제주신화월드메리어트리조트관,제주 서귀포시 신화역사로304번길 38-0,콘도미니엄,4735
27,9.81파크,제주 제주시 천덕로 880-24,테마공원,4636
28,카멜리아힐,제주 서귀포시 병악로 166-0,테마공원,4618
29,곽지해수욕장,제주 제주시,자연경관(하천/해양),4583
30,빛의벙커,제주 서귀포시,전시시설,4358
31,광치기해변,제주 서귀포시,자연경관(하천/해양),4165
32,월정리해변,제주 제주시,자연경관(하천/해양),4103
33,이마트신제주점,제주 제주시 1100로 3348-0,대형마트,4102
34,하귀애월해안도로,제주 제주시,데이트코스,4066
35,정방폭포,제주 서귀포시,자연경관(산),3974
36,그랜드하얏트제주,제주 제주시 노연로 12-0,호텔,3830
37,금오름,제주 제주시,자연경관(산),3807
38,롯데호텔제주점,제주 서귀포시 중문관광로72번길 35-0,호텔,3806
39,소노캄제주,제주 서귀포시 일주동로 6347-17,콘도미니엄,3751
40,휘닉스제주,제주 서귀포시 섭지코지로 107-0,콘도미니엄,3602
41,성산포종합여객터미널,제주 서귀포시 성산등용로 130-21,교통시설,3584
42,해비치호텔,제주 서귀포시 민속해안로 537-0,호텔,3548
43,도두동무지개해안도로,제주 제주시,데이트코스,3515
44,김녕해수욕장,제주 제주시 해맞이해안로 7-6,자연경관(하천/해양),3273
45,제주신화월드서머셋,제주 서귀포시 신화역사로304번길 89-0,콘도미니엄,3126
46,소노벨제주,제주 제주시 신북로 577-0,콘도미니엄,3077
47,금능해수욕장,제주 제주시 금능길 119-10,자연경관(하천/해양),2965
48,그랜드조선제주,제주 서귀포시 중문관광로72번길 60-0,호텔,2944
49,우도도항선선착장,제주 서귀포시 성산등용로 130-21,교통시설,2907
50,표선해수욕장,제주 서귀포시,자연경관(하천/해양),2800
51,제주관광공사면세점,제주 서귀포시 중문관광로 224-0,면세점,2752
52,이마트제주점,제주 제주시 탑동로 38-0,대형마트,2736
53,스누피가든,제주 제주시 금백조로 930-0,기타관광,2726
54,만장굴,제주 제주시 만장굴길 182-0,자연생태,2675
55,송훈파크,제주 제주시 상가목장길 84-0,기타문화관광지,2633
56,한담해안산책로,제주 제주시 애월로 0-0,기타레저스포츠,2447
57,서귀포칼호텔,제주 서귀포시 칠십리로 242-0,호텔,2421
58,제주신화월드,제주 서귀포시 신화역사로304번길 139-0,복합관광시설,2415
59,호텔더본제주,제주 서귀포시 색달로 18-0,호텔,2410
60,송악산둘레길,제주 서귀포시,기타레저스포츠,2407
61,라마다제주시티홀호텔,제주 제주시 중앙로 304-0,호텔,2401
62,라마다프라자제주호텔,제주 제주시 탑동로 66-0,호텔,2366
63,성산항,제주 서귀포시,자연경관(하천/해양),2348
64,메종글래드제주호텔,제주 제주시 노연로 80-0,호텔,2347
65,중문색달해변,제주 서귀포시 중문관광로72번길 0-0,자연경관(하천/해양),2332
66,에코랜드테마파크,제주 제주시 번영로 1278-169,테마공원,2272
67,산굼부리,제주 제주시,복합관광시설,2234
68,사계해수욕장,제주 서귀포시,자연경관(하천/해양),2207
69,신라스테이제주,제주 제주시 노연로 100-0,호텔,2199
70,세화해수욕장,제주 제주시 충렬로 141-1,자연경관(하천/해양),2154
71,중문관광단지,제주 서귀포시,복합관광시설,2138
72,모슬포항,제주 서귀포시 하모항구로 30-0,자연경관(하천/해양),2123
73,엉덩물계곡,제주 서귀포시,자연경관(산),2114
74,뽀로로&타요테마파크제주,제주 서귀포시 병악로 269-0,테마공원,2085
75,제주항연안여객터미널,제주 제주시 임항로 111-0,교통시설,2033
76,이랜드파크켄싱턴리조트서귀포점,제주 서귀포시 이어도로 684-0,콘도미니엄,2024
77,더큐브리조트제주,제주 서귀포시 솔오름로105번길 24-0,콘도미니엄,1990
78,동백포레스트,제주 서귀포시 생기악로 53-38,농/산/어촌체험,1968
79,제주오션팰리스호텔,제주 서귀포시 중앙로 14-0,호텔,1948
80,히든클리프호텔앤네이쳐,제주 서귀포시 예래해안로 542-0,호텔,1926
81,제주항공우주박물관,제주 서귀포시 녹차분재로 218-0,전시시설,1887
82,비밀의숲,제주 제주시,기타레저스포츠,1886
82,한림공원,제주 제주시 한림로 300-0,도시공원,1886
84,호텔리젠트마린,제주 제주시 서부두2길 20-0,호텔,1858
85,천제연폭포,제주 서귀포시 천제연로 132-0,자연경관(산),1857
86,제주절물자연휴양림,제주 제주시 명림로 584-0,자연공원,1843
87,남원큰엉,제주 서귀포시,기타관광,1838
87,산방산탄산온천,제주 서귀포시 사계북로41번길 192-0,웰니스관광,1838
