순위,관광지명,주소,분류,외지인 검색 수
1,제주국제공항,제주 제주시 공항로 2-0,교통시설,35711
2,동문재래시장,제주 제주시 관덕로14길 20-0,시장,20792
3,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0,시장,17489
4,협재해수욕장,제주 제주시,자연경관(하천/해양),15084
5,함덕해수욕장,제주 제주시 조함해안로 525-0,자연경관(하천/해양),12315
6,성산일출봉,제주 서귀포시 일출로 284-12,자연경관(산),11559
7,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0,전시시설,8359
8,섭지코지,제주 서귀포시 섭지코지로 107-0,기타관광,7802
9,카멜리아힐,제주 서귀포시 병악로 166-0,테마공원,7414
10,비자림,제주 제주시 비자숲길 55-0,자연공원,7003
11,이호테우해변,제주 제주시,자연경관(하천/해양),6998
12,한라산둘레길사려니숲길,제주 제주시,기타레저스포츠,6872
13,쇠소깍,제주 서귀포시 쇠소깍로 128-0,기타관광,6577
14,곽지해수욕장,제주 제주시,자연경관(하천/해양),6334
15,용두암,제주 제주시 용두암길 15-0,기타관광,6125
16,이마트서귀포점,제주 서귀포시 일주동로 9209-0,대형마트,5983
17,천지연폭포,제주 서귀포시 서문서로 1-1,자연경관(산),5824
18,신라호텔제주,제주 서귀포시 중문관광로72번길 75-0,호텔,5681
19,제주신화월드메리어트리조트관,제주 서귀포시 신화역사로304번길 38-0,콘도미니엄,5516
20,월정리해변,제주 제주시,자연경관(하천/해양),5413
21,용머리해안,제주 서귀포시 사계남로216번길 24-32,기타관광,5160
22,금능해수욕장,제주 제주시 금능길 119-10,자연경관(하천/해양),5099
23,신창풍차해안도로,제주 제주시,데이트코스,5094
24,김녕해수욕장,제주 제주시 해맞이해안로 7-6,자연경관(하천/해양),5042
25,롯데호텔제주점,제주 서귀포시 중문관광로72번길 35-0,호텔,4957
26,해비치호텔,제주 서귀포시 민속해안로 537-0,호텔,4925
27,주상절리대,제주 서귀포시 이어도로 36-30,기타관광,4594
28,우도도항선선착장,제주 서귀포시 성산등용로 130-21,교통시설,4481
29,하귀애월해안도로,제주 제주시,데이트코스,4413
30,제주신화월드랜딩리조트관,제주 서귀포시 신화역사로304번길 38-0,콘도미니엄,4255
31,아쿠아플라넷제주,제주 서귀포시 섭지코지로 93-15,테마공원,4138
32,이마트신제주점,제주 제주시 1100로 3348-0,대형마트,4023
33,중문색달해변,제주 서귀포시 중문관광로72번길 0-0,자연경관(하천/해양),3919
34,에코랜드테마파크,제주 제주시 번영로 1278-169,테마공원,3809
35,빛의벙커,제주 서귀포시,전시시설,3749
36,표선해수욕장,제주 서귀포시,자연경관(하천/해양),3660
37,정방폭포,제주 서귀포시,자연경관(산),3623
38,휘닉스제주,제주 서귀포시 섭지코지로 107-0,콘도미니엄,3577
39,히든클리프호텔앤네이쳐,제주 서귀포시 예래해안로 542-0,호텔,3475
40,소노캄제주,제주 서귀포시 일주동로 6347-17,콘도미니엄,3280
41,성산포종합여객터미널,제주 서귀포시 성산등용로 130-21,교통시설,3218
42,성산항,제주 서귀포시,자연경관(하천/해양),3190
43,9.81파크,제주 제주시 천덕로 880-24,테마공원,3128
43,안돌오름,제주 제주시,자연경관(산),3128
45,제주신화월드,제주 서귀포시 신화역사로304번길 139-0,복합관광시설,3126
46,새별오름,제주 제주시,자연경관(산),3067
47,소노벨제주,제주 제주시 신북로 577-0,콘도미니엄,3060
48,엉또폭포,제주 서귀포시,자연경관(산),3028
49,제주신화월드서머셋,제주 서귀포시 신화역사로304번길 89-0,콘도미니엄,2942
50,제주절물자연휴양림,제주 제주시 명림로 584-0,자연공원,2888
51,보롬왓,제주 서귀포시 번영로 2350-104,기타관광,2883
52,이마트제주점,제주 제주시 탑동로 38-0,대형마트,2828
53,호텔더본제주,제주 서귀포시 색달로 18-0,호텔,2816
54,혼인지,제주 서귀포시 혼인지로 39-22,기타관광,2692
55,광치기해변,제주 서귀포시,자연경관(하천/해양),2629
56,세화해수욕장,제주 제주시 충렬로 141-1,자연경관(하천/해양),2587
57,신라스테이제주,제주 제주시 노연로 100-0,호텔,2577
58,제주신화월드신화리조트관,제주 서귀포시 서광동로34번길 14-19,콘도미니엄,2571
59,롯데시티호텔제주,제주 제주시 도령로 83-0,호텔,2563
60,종달리수국길,제주 제주시,기타레저스포츠,2543
61,금오름,제주 제주시,자연경관(산),2369
62,만장굴,제주 제주시 만장굴길 182-0,자연생태,2352
63,라마다제주시티홀호텔,제주 제주시 중앙로 304-0,호텔,2348
64,용눈이오름,제주 제주시,자연경관(산),2345
65,산방산탄산온천,제주 서귀포시 사계북로41번길 192-0,웰니스관광,2330
66,천제연폭포,제주 서귀포시 천제연로 132-0,자연경관(산),2324
67,제주관광공사면세점,제주 서귀포시 중문관광로 224-0,면세점,2321
68,제주오션팰리스호텔,제주 서귀포시 중앙로 14-0,호텔,2301
69,메종글래드제주호텔,제주 제주시 노연로 80-0,호텔,2297
70,호텔휘슬락,제주 제주시 서부두2길 26-0,호텔,2264
71,호텔리젠트마린,제주 제주시 서부두2길 20-0,호텔,2208
72,한담해안산책로,제주 제주시 애월로 0-0,기타레저스포츠,2196
73,중문관광단지,제주 서귀포시,복합관광시설,2139
74,휴애리자연생활공원,제주 서귀포시 신례동로 256-0,도시공원,2109
75,금호리조트제주,제주 서귀포시 태위로 522-12,콘도미니엄,2024
76,서귀포칼호텔,제주 서귀포시 칠십리로 242-0,호텔,2016
77,제주민속오일시장,제주 제주시 오일장서길 26-0,시장,1995
78,한림공원,제주 제주시 한림로 300-0,도시공원,1984
79,황우지해안,제주 서귀포시,자연경관(하천/해양),1982
80,베스트웨스턴제주호텔,제주 제주시 도령로 27-0,호텔,1920
81,한화리조트제주,제주 제주시 명림로 575-107,콘도미니엄,1861
82,동문수산시장,제주 제주시 관덕로14길 20-0,시장,1848
83,모슬포항,제주 서귀포시 하모항구로 30-0,자연경관(하천/해양),1840
84,그라벨호텔제주,제주 제주시 일주서로 7316-0,호텔,1760
85,뽀로로&타요테마파크제주,제주 서귀포시 병악로 269-0,테마공원,1745
86,롯데마트제주점,제주 제주시 연북로 1-0,대형마트,1738
87,이랜드파크켄싱턴리조트서귀포점,제주 서귀포시 이어도로 684-0,콘도미니엄,1701
88,제주항연안여객터미널,제주 제주시 임항로 111-0,교통시설,1669
89,라마다프라자제주호텔,제주 제주시 탑동로 66-0,호텔,1659
90,산방산,제주 서귀포시 산방로 218-10,자연경관(산),1607
91,홈플러스서귀포점,제주 서귀포시 중앙로 180-0,대형마트,1602
92,수목원길야시장,제주 제주시,시장,1579
93,골든튤립제주성산호텔,제주 서귀포시 일출로 31-0,호텔,1557
94,더포그레이스호텔앤리조트,제주 서귀포시 해맞이해안로 2670-0,콘도미니엄,1486
95,아트스테이서귀포하버,제주 서귀포시 태평로 436-0,호텔,1460
96,송악산둘레길,제주 서귀포시,기타레저스포츠,1455
97,라마다앙코르이스트서귀포호텔,제주 서귀포시 서호중로 65-0,호텔,1449
98,산굼부리,제주 제주시,복합관광시설,1409
99,용담이호해안도로,제주 제주시,데이트코스,1406
100,삼양해수욕장,제주 제주시,자연경관(하천/해양),1379
