순위,관광지명,주소,분류,외지인 검색 수
1,제주국제공항,제주 제주시 공항로 2-0,교통시설,52426
2,동문재래시장,제주 제주시 관덕로14길 20-0,시장,34533
3,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0,시장,27902
4,협재해수욕장,제주 제주시,자연경관(하천/해양),25972
5,함덕해수욕장,제주 제주시 조함해안로 525-0,자연경관(하천/해양),21425
6,성산일출봉,제주 서귀포시 일출로 284-12,자연경관(산),16538
7,이호테우해변,제주 제주시,자연경관(하천/해양),13732
8,곽지해수욕장,제주 제주시,자연경관(하천/해양),13419
9,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0,전시시설,12867
10,금능해수욕장,제주 제주시 금능길 119-10,자연경관(하천/해양),12288
11,섭지코지,제주 서귀포시 섭지코지로 107-0,기타관광,12029
12,쇠소깍,제주 서귀포시 쇠소깍로 128-0,기타관광,11086
13,한라산둘레길사려니숲길,제주 제주시,기타레저스포츠,10007
14,김녕해수욕장,제주 제주시 해맞이해안로 7-6,자연경관(하천/해양),9864
15,이마트서귀포점,제주 서귀포시 일주동로 9209-0,대형마트,9669
16,아쿠아플라넷제주,제주 서귀포시 섭지코지로 93-15,테마공원,9626
17,천지연폭포,제주 서귀포시 서문서로 1-1,자연경관(산),9277
18,비자림,제주 제주시 비자숲길 55-0,자연공원,8691
19,월정리해변,제주 제주시,자연경관(하천/해양),8541
20,용두암,제주 제주시 용두암길 15-0,기타관광,8264
21,제주신화월드메리어트리조트관,제주 서귀포시 신화역사로304번길 38-0,콘도미니엄,8033
22,신창풍차해안도로,제주 제주시,데이트코스,7725
23,제주신화월드랜딩리조트관,제주 서귀포시 신화역사로304번길 38-0,콘도미니엄,7387
24,주상절리대,제주 서귀포시 이어도로 36-30,기타관광,7316
25,빛의벙커,제주 서귀포시,전시시설,7303
26,신라호텔제주,제주 서귀포시 중문관광로72번길 75-0,호텔,7045
27,9.81파크,제주 제주시 천덕로 880-24,테마공원,6993
28,우도도항선선착장,제주 서귀포시 성산등용로 130-21,교통시설,6954
29,만장굴,제주 제주시 만장굴길 182-0,자연생태,6940
30,중문색달해변,제주 서귀포시 중문관광로72번길 0-0,자연경관(하천/해양),6909
31,표선해수욕장,제주 서귀포시,자연경관(하천/해양),6887
32,용머리해안,제주 서귀포시 사계남로216번길 24-32,기타관광,6770
33,이마트신제주점,제주 제주시 1100로 3348-0,대형마트,6622
34,정방폭포,제주 서귀포시,자연경관(산),6506
35,소노캄제주,제주 서귀포시 일주동로 6347-17,콘도미니엄,6405
36,하귀애월해안도로,제주 제주시,데이트코스,5970
37,롯데호텔제주점,제주 서귀포시 중문관광로72번길 35-0,호텔,5964
38,판포포구,제주 제주시,자연경관(하천/해양),5867
39,성산포종합여객터미널,제주 서귀포시 성산등용로 130-21,교통시설,5697
40,성산항,제주 서귀포시,자연경관(하천/해양),5615
41,제주신화월드신화리조트관,제주 서귀포시 서광동로34번길 14-19,콘도미니엄,5424
42,안돌오름,제주 제주시,자연경관(산),5366
43,해비치호텔,제주 서귀포시 민속해안로 537-0,호텔,5353
44,메종글래드제주호텔,제주 제주시 노연로 80-0,호텔,5347
45,세화해수욕장,제주 제주시 충렬로 141-1,자연경관(하천/해양),5280
46,에코랜드테마파크,제주 제주시 번영로 1278-169,테마공원,5099
47,휘닉스제주,제주 서귀포시 섭지코지로 107-0,콘도미니엄,5067
48,한화리조트제주,제주 제주시 명림로 575-107,콘도미니엄,5046
49,제주항연안여객터미널,제주 제주시 임항로 111-0,교통시설,4980
50,소노벨제주,제주 제주시 신북로 577-0,콘도미니엄,4959
51,제주신화월드서머셋,제주 서귀포시 신화역사로304번길 89-0,콘도미니엄,4897
52,제주신화월드,제주 서귀포시 신화역사로304번길 139-0,복합관광시설,4773
53,금호리조트제주,제주 서귀포시 태위로 522-12,콘도미니엄,4751
54,광치기해변,제주 서귀포시,자연경관(하천/해양),4712
