순위,관광지명,주소,분류,외지인 검색 수
1,제주국제공항,제주 제주시 공항로 2-0,교통시설,46434
2,동문재래시장,제주 제주시 관덕로14길 20-0,시장,17750
3,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0,시장,16834
4,성산일출봉,제주 서귀포시 일출로 284-12,자연경관(산),14764
5,함덕해수욕장,제주 제주시 조함해안로 525-0,자연경관(하천/해양),10847
6,새별오름,제주 제주시,자연관광(산),10576
7,협재해수욕장,제주 제주시,자연경관(하천/해양),10493
8,이호테우해변,제주 제주시,자연경관(하천/해양),8787
9,섭지코지,제주 서귀포시 섭지코지로 107-0,기타관광,7489
10,스누피가든,제주 제주시 금백조로 930-0,기타관광,7468
11,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0,전시시설,7233
12,산굼부리,제주 제주시,복합관광시설,7199
13,비자림,제주 제주시 비자숲길 55-0,자연공원,6781
14,성산포종합여객터미널,제주 서귀포시 성산등용로 130-21,교통시설,6709
15,아쿠아플라넷제주,제주 서귀포시 섭지코지로 93-15,테마공원,6593
16,주상절리대,제주 서귀포시 이어도로 36-30,기타관광,6470
17,그랜드하얏트제주,제주 제주시 노연로 12-0,호텔,6221
18,한라산둘레길사려니숲길,제주 제주시,기타레저스포츠,6112
19,아르떼뮤지엄제주,제주 제주시 어림비로 478-0,전시시설,5815
20,곽지해수욕장,제주 제주시,자연경관(하천/해양),5606
21,카멜리아힐,제주 서귀포시 병악로 166-0,테마공원,5590
22,용머리해안,제주 서귀포시 사계남로216번길 24-32,기타관광,5321
23,에코랜드테마파크,제주 제주시 번영로 1278-169,테마공원,5227
24,신창풍차해안도로,제주 제주시,데이트코스,5215
25,쇠소깍,제주 서귀포시 쇠소깍로 128-0,기타관광,5096
26,천지연폭포,제주 서귀포시 서문서로 1-1,자연경관(산),4867
27,제주항연안여객터미널,제주 제주시 임항로 111-0,교통시설,4683
28,제주신화월드랜딩리조트관,제주 서귀포시 신화역사로304번길 38-0,콘도미니엄,4652
29,휘닉스제주,제주 서귀포시 섭지코지로 107-0,콘도미니엄,4594
30,김녕해수욕장,제주 제주시 해맞이해안로 7-6,자연경관(하천/해양),4518
31,이마트서귀포점,제주 서귀포시 일주동로 9209-0,대형마트,4460
32,정방폭포,제주 서귀포시,자연경관(산),4408
33,신라호텔제주,제주 서귀포시 중문관광로72번길 75-0,호텔,4307
34,금오름,제주 제주시,자연관광(산),4232
35,용두암,제주 제주시 용두암길 15-0,기타관광,4195
36,우도도항선선착장,제주 서귀포시 성산등용로 130-21,교통시설,3984
37,소노캄제주,제주 서귀포시 일주동로 6347-17,콘도미니엄,3841
38,성산항,제주 서귀포시,자연경관(하천/해양),3709
