순위,관광지명,주소,분류,외지인 검색 수
1,제주국제공항,제주 제주시 공항로 2-0,교통시설,36746
2,동문재래시장,제주 제주시 관덕로14길 20-0,시장,24920
3,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0,시장,20433
4,성산일출봉,제주 서귀포시 일출로 284-12,자연경관(산),14817
5,새별오름,제주 제주시,자연경관(산),13792
6,협재해수욕장,제주 제주시,자연경관(하천/해양),12313
7,함덕해수욕장,제주 제주시 조함해안로 525-0,자연경관(하천/해양),10758
8,에코랜드테마파크,제주 제주시 번영로 1278-169,테마공원,10635
9,산굼부리,제주 제주시,복합관광시설,10162
10,섭지코지,제주 서귀포시 섭지코지로 107-0,기타관광,9785
11,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0,전시시설,9480
12,천지연폭포,제주 서귀포시 서문서로 1-1,자연경관(산),8553
13,쇠소깍,제주 서귀포시 쇠소깍로 128-0,기타관광,8215
14,용두암,제주 제주시 용두암길 15-0,기타관광,8197
15,한라산둘레길사려니숲길,제주 제주시,기타레저스포츠,7818
16,이호테우해변,제주 제주시,자연경관(하천/해양),6625
17,비자림,제주 제주시 비자숲길 55-0,자연공원,6538
18,주상절리대,제주 서귀포시 이어도로 36-30,기타관광,6376
19,카멜리아힐,제주 서귀포시 병악로 166-0,테마공원,6147
20,빛의벙커,제주 서귀포시,전시시설,5748
21,이마트서귀포점,제주 서귀포시 일주동로 9209-0,대형마트,5738
22,아쿠아플라넷제주,제주 서귀포시 섭지코지로 93-15,테마공원,5569
23,우도도항선선착장,제주 서귀포시 성산등용로 130-21,교통시설,5260
24,월정리해변,제주 제주시,자연경관(하천/해양),5143
25,정방폭포,제주 서귀포시,자연경관(산),4907
26,신라호텔제주,제주 서귀포시 중문관광로72번길 75-0,호텔,4876
27,용머리해안,제주 서귀포시 사계남로216번길 24-32,기타관광,4800
28,곽지해수욕장,제주 제주시,자연경관(하천/해양),4712
29,성산항,제주 서귀포시,자연경관(하천/해양),4590
30,하귀애월해안도로,제주 제주시,데이트코스,4193
31,해비치호텔,제주 서귀포시 민속해안로 537-0,호텔,4143
32,소노캄제주,제주 서귀포시 일주동로 6347-17,콘도미니엄,4132
33,성산포종합여객터미널,제주 서귀포시 성산등용로 130-21,교통시설,4106
34,이마트신제주점,제주 제주시 1100로 3348-0,대형마트,4009
35,롯데호텔제주점,제주 서귀포시 중문관광로72번길 35-0,호텔,3801
36,휘닉스제주,제주 서귀포시 섭지코지로 107-0,콘도미니엄,3785
37,한화리조트제주,제주 제주시 명림로 575-107,콘도미니엄,3726
38,휴애리자연생활공원,제주 서귀포시 신례동로 256-0,도시공원,3649
39,소노벨제주,제주 제주시 신북로 577-0,콘도미니엄,3641
40,용눈이오름,제주 제주시,자연경관(산),3575
41,산방산탄산온천,제주 서귀포시 사계북로41번길 192-0,웰니스관광,3536
42,제주절물자연휴양림,제주 제주시 명림로 584-0,자연공원,3439
43,금호리조트제주,제주 서귀포시 태위로 522-12,콘도미니엄,3436
44,김녕해수욕장,제주 제주시 해맞이해안로 7-6,자연경관(하천/해양),3404
45,신창풍차해안도로,제주 제주시,데이트코스,3366
46,이마트제주점,제주 제주시 탑동로 38-0,대형마트,3058
47,금능해수욕장,제주 제주시 금능길 119-10,자연경관(하천/해양),3050
48,제주부영호텔&리조트,제주 서귀포시 중문관광로 222-0,호텔,3005
49,제주신화월드서머셋,제주 서귀포시 신화역사로304번길 89-0,콘도미니엄,2929
50,만장굴,제주 제주시 만장굴길 182-0,자연생태,2864
51,히든클리프호텔앤네이쳐,제주 서귀포시 예래해안로 542-0,호텔,2837
52,천제연폭포,제주 서귀포시 천제연로 132-0,자연경관(산),2825
53,광치기해변,제주 서귀포시,자연경관(하천/해양),2772
54,제주신화월드랜딩리조트관,제주 서귀포시 신화역사로304번길 38-0,콘도미니엄,2771
55,제주신화월드,제주 서귀포시 신화역사로304번길 139-0,복합관광시설,2694
56,제주항공우주박물관,제주 서귀포시 녹차분재로 218-0,전시시설,2646
57,퍼시픽리솜,제주 서귀포시 중문관광로 154-17,복합관광시설,2590
58,한담해안산책로,제주 제주시 애월로 0-0,기타레저스포츠,2528
59,제주항연안여객터미널,제주 제주시 임항로 111-0,교통시설,2483
60,9.81파크,제주 제주시 천덕로 880-24,테마공원,2445
61,중문색달해변,제주 서귀포시 중문관광로72번길 0-0,자연경관(하천/해양),2404
62,중문관광단지,제주 서귀포시,복합관광시설,2357
63,한림공원,제주 제주시 한림로 300-0,도시공원,2184
64,메종글래드제주호텔,제주 제주시 노연로 80-0,호텔,2183
65,표선해수욕장,제주 서귀포시,자연경관(하천/해양),2179
66,제주신화월드신화리조트관,제주 서귀포시 서광동로34번길 14-19,콘도미니엄,2171
67,세화해수욕장,제주 제주시 충렬로 141-1,자연경관(하천/해양),2139
68,수목원길야시장,제주 제주시,시장,2128
69,제주관광공사면세점,제주 서귀포시 중문관광로 224-0,면세점,2127
70,제주민속촌,제주 서귀포시 민속해안로 631-34,역사유적지,2073
71,더쇼어호텔제주,제주 서귀포시 중문관광로72번길 114-0,호텔,2039
72,이랜드파크켄싱턴리조트서귀포점,제주 서귀포시 이어도로 684-0,콘도미니엄,2007
73,신라스테이제주,제주 제주시 노연로 100-0,호텔,1999
74,제주허브동산,제주 서귀포시 돈오름로 170-0,테마공원,1982
75,호텔더본제주,제주 서귀포시 색달로 18-0,호텔,1979
75,동문수산시장,제주 제주시 관덕로14길 20-0,시장,1979
77,모슬포항,제주 서귀포시 하모항구로 30-0,자연경관(하천/해양),1949
78,롯데마트제주점,제주 제주시 연북로 1-0,대형마트,1928
79,더베스트제주성산,제주 서귀포시 동류암로 26-0,호텔,1927
80,서귀포칼호텔,제주 서귀포시 칠십리로 242-0,호텔,1926
81,라마다프라자제주호텔,제주 제주시 탑동로 66-0,호텔,1913
82,신비의도로,제주 제주시 1100로 2894-63,기타관광,1907
83,마라도가는여객선,제주 서귀포시 송악관광로 424-0,교통시설,1896
84,박물관은살아있다제주중문점,제주 서귀포시 중문관광로 42-0,전시시설,1872
85,산방산,제주 서귀포시 산방로 218-10,자연경관(산),1858
86,제주신화월드메리어트리조트관,제주 서귀포시 신화역사로304번길 38-0,콘도미니엄,1836
87,송악산,제주 서귀포시,자연경관(산),1817
88,백약이오름,제주 서귀포시,자연경관(산),1809
89,김녕미로공원,제주 제주시 만장굴길 122-0,도시공원,1789
90,나인브릿지CC,제주 서귀포시 광평로 34-156,육상레저스포츠,1756
91,송악산둘레길,제주 서귀포시,기타레저스포츠,1732
92,라마다앙코르이스트서귀포호텔,제주 서귀포시 서호중로 65-0,호텔,1723
93,엠스테이호텔제주,제주 서귀포시 태평로353번길 14-0,호텔,1701
94,휴애리핑크뮬리축제,제주 서귀포시 신례동로 256-0,기타문화관광지,1698
95,헬로키티아일랜드,제주 서귀포시 한창로 340-0,기타관광,1686
96,더마파크,제주 제주시 월림7길 155-0,육상레저스포츠,1671
97,브라운스위트제주호텔앤리조트,제주 서귀포시 고성오조로 94-0,호텔,1616
98,외돌개,제주 서귀포시,기타관광,1587
99,제주러브랜드휴업중,제주 제주시 1100로 2894-72,기타관광,1554
100,한라수목원,제주 제주시 수목원길 72-0,자연공원,1543
