순위,관광지명,주소,분류,외지인 검색 수
1,제주국제공항,제주 제주시 공항로 2-0,교통시설,30970
2,동문재래시장,제주 제주시 관덕로14길 20-0,시장,20053
3,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0,시장,16782
4,협재해수욕장,제주 제주시,자연경관(하천/해양),13547
5,성산일출봉,제주 서귀포시 일출로 284-12,자연경관(산),12957
6,함덕해수욕장,제주 제주시 조함해안로 525-0,자연경관(하천/해양),11660
7,섭지코지,제주 서귀포시 섭지코지로 107-0,기타관광,8896
8,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0,전시시설,8683
9,쇠소깍,제주 서귀포시 쇠소깍로 128-0,기타관광,7055
10,한라산둘레길사려니숲길,제주 제주시,기타레저스포츠,6899
11,이호테우해변,제주 제주시,자연경관(하천/해양),6848
12,용두암,제주 제주시 용두암길 15-0,기타관광,6578
13,신창풍차해안도로,제주 제주시,데이트코스,6312
14,천지연폭포,제주 서귀포시 서문서로 1-1,자연경관(산),6223
15,카멜리아힐,제주 서귀포시 병악로 166-0,테마공원,5714
16,비자림,제주 제주시 비자숲길 55-0,자연공원,5617
17,이마트서귀포점,제주 서귀포시 일주동로 9209-0,대형마트,5594
18,용머리해안,제주 서귀포시 사계남로216번길 24-32,기타관광,5452
19,월정리해변,제주 제주시,자연경관(하천/해양),5382
20,신라호텔제주,제주 서귀포시 중문관광로72번길 75-0,호텔,5380
21,곽지해수욕장,제주 제주시,자연경관(하천/해양),5322
22,제주신화월드메리어트리조트관,제주 서귀포시 신화역사로304번길 38-0,콘도미니엄,5249
23,주상절리대,제주 서귀포시 이어도로 36-30,기타관광,5087
24,에코랜드테마파크,제주 제주시 번영로 1278-169,테마공원,4700
25,금능해수욕장,제주 제주시 금능길 119-10,자연경관(하천/해양),4623
26,김녕해수욕장,제주 제주시 해맞이해안로 7-6,자연경관(하천/해양),4622
27,우도도항선선착장,제주 서귀포시 성산등용로 130-21,교통시설,4522
28,하귀애월해안도로,제주 제주시,데이트코스,4281
29,롯데호텔제주점,제주 서귀포시 중문관광로72번길 35-0,호텔,4068
30,정방폭포,제주 서귀포시,자연경관(산),4061
31,해비치호텔,제주 서귀포시 민속해안로 537-0,호텔,3881
32,새별오름,제주 제주시,자연경관(산),3794
33,이마트신제주점,제주 제주시 1100로 3348-0,대형마트,3595
34,성산포종합여객터미널,제주 서귀포시 성산등용로 130-21,교통시설,3533
35,9.81파크,제주 제주시 천덕로 880-24,테마공원,3435
36,표선해수욕장,제주 서귀포시,자연경관(하천/해양),3349
37,아쿠아플라넷제주,제주 서귀포시 섭지코지로 93-15,테마공원,3332
38,제주절물자연휴양림,제주 제주시 명림로 584-0,자연공원,3180
39,성산항,제주 서귀포시,자연경관(하천/해양),3165
40,휘닉스제주,제주 서귀포시 섭지코지로 107-0,콘도미니엄,3121
41,중문색달해변,제주 서귀포시 중문관광로72번길 0-0,자연경관(하천/해양),3027
42,빛의벙커,제주 서귀포시,전시시설,2925
43,신라스테이제주,제주 제주시 노연로 100-0,호텔,2923
44,호텔더본제주,제주 서귀포시 색달로 18-0,호텔,2871
45,히든클리프호텔앤네이쳐,제주 서귀포시 예래해안로 542-0,호텔,2842
45,소노벨제주,제주 제주시 신북로 577-0,콘도미니엄,2842
47,용눈이오름,제주 제주시,자연경관(산),2714
48,광치기해변,제주 서귀포시,자연경관(하천/해양),2640
49,산방산탄산온천,제주 서귀포시 사계북로41번길 192-0,웰니스관광,2627
50,한담해안산책로,제주 제주시 애월로 0-0,기타레저스포츠,2593
51,제주신화월드,제주 서귀포시 신화역사로304번길 139-0,복합관광시설,2551
52,제주오션팰리스호텔,제주 서귀포시 중앙로 14-0,호텔,2505
53,이마트제주점,제주 제주시 탑동로 38-0,대형마트,2496
54,소노캄제주,제주 서귀포시 일주동로 6347-17,콘도미니엄,2491
55,세화해수욕장,제주 제주시 충렬로 141-1,자연경관(하천/해양),2481
56,제주관광공사면세점,제주 서귀포시 중문관광로 224-0,면세점,2382
57,안돌오름,제주 제주시,자연경관(산),2372
58,보롬왓,제주 서귀포시 번영로 2350-104,기타관광,2355
59,제주신화월드서머셋,제주 서귀포시 신화역사로304번길 89-0,콘도미니엄,2300
60,라마다제주시티홀호텔,제주 제주시 중앙로 304-0,호텔,2274
61,천제연폭포,제주 서귀포시 천제연로 132-0,자연경관(산),2245
62,제주항연안여객터미널,제주 제주시 임항로 111-0,교통시설,2242
63,휴애리자연생활공원,제주 서귀포시 신례동로 256-0,도시공원,2232
64,롯데시티호텔제주,제주 제주시 도령로 83-0,호텔,2216
65,호텔휘슬락,제주 제주시 서부두2길 26-0,호텔,2203
66,중문관광단지,제주 서귀포시,복합관광시설,2166
67,모슬포항,제주 서귀포시 하모항구로 30-0,자연경관(하천/해양),2150
68,만장굴,제주 제주시 만장굴길 182-0,자연생태,2076
69,산방산,제주 서귀포시 산방로 218-10,자연경관(산),1960
70,마라도가파도정기여객선,제주 서귀포시 최남단해안로 120-0,교통시설,1952
71,금오름,제주 제주시,자연경관(산),1941
72,항몽유적지,제주 제주시 항파두리로 50-0,역사유적지,1908
73,산굼부리,제주 제주시,복합관광시설,1902
74,서귀포칼호텔,제주 서귀포시 칠십리로 242-0,호텔,1866
75,호텔리젠트마린,제주 제주시 서부두2길 20-0,호텔,1865
76,한림공원,제주 제주시 한림로 300-0,도시공원,1840
77,송악산둘레길,제주 서귀포시,기타레저스포츠,1774
78,롯데마트제주점,제주 제주시 연북로 1-0,대형마트,1728
79,운진항,제주 서귀포시 최남단해안로 0-0,자연경관(하천/해양),1703
80,백약이오름,제주 서귀포시,자연경관(산),1677
81,제주민속오일시장,제주 제주시 오일장서길 26-0,시장,1670
82,베스트웨스턴제주호텔,제주 제주시 도령로 27-0,호텔,1638
83,뽀로로&타요테마파크제주,제주 서귀포시 병악로 269-0,테마공원,1629
84,신비의도로,제주 제주시 1100로 2894-63,기타관광,1622
85,동문수산시장,제주 제주시 관덕로14길 20-0,시장,1621
86,라마다앙코르이스트서귀포호텔,제주 서귀포시 서호중로 65-0,호텔,1606
87,송악산,제주 서귀포시,자연경관(산),1555
88,메종글래드제주호텔,제주 제주시 노연로 80-0,호텔,1545
89,한화리조트제주,제주 제주시 명림로 575-107,콘도미니엄,1541
90,금호리조트제주,제주 서귀포시 태위로 522-12,콘도미니엄,1525
91,코델리아S호텔,제주 서귀포시 일주동로 4186-0,호텔,1520
92,더베스트제주성산,제주 서귀포시 동류암로 26-0,호텔,1512
93,홈플러스서귀포점,제주 서귀포시 중앙로 180-0,대형마트,1500
94,아부오름,제주 제주시,자연경관(산),1477
95,군산오름,제주 서귀포시,자연경관(산),1432
96,남원큰엉,제주 서귀포시,기타관광,1430
97,이랜드파크켄싱턴리조트서귀포점,제주 서귀포시 이어도로 684-0,콘도미니엄,1383
98,김녕미로공원,제주 제주시 만장굴길 122-0,도시공원,1380
99,골든튤립제주성산호텔,제주 서귀포시 일출로 31-0,호텔,1371
100,플레이스캠프제주,제주 서귀포시 동류암로 20-0,호텔,1357
