순위,관광지명,주소,분류,외지인 검색 수
1,제주국제공항,제주 제주시 공항로 2-0,교통시설,34762
2,동문재래시장,제주 제주시 관덕로14길 20-0,시장,24323
3,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0,시장,21728
4,성산일출봉,제주 서귀포시 일출로 284-12,자연경관(산),15000
5,카멜리아힐,제주 서귀포시 병악로 166-0,테마공원,9413
6,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0,전시시설,8985
7,협재해수욕장,제주 제주시,자연경관(하천/해양),8765
8,섭지코지,제주 서귀포시 섭지코지로 107-0,기타관광,8122
9,함덕해수욕장,제주 제주시 조함해안로 525-0,자연경관(하천/해양),7958
10,빛의벙커,제주 서귀포시,전시시설,7953
11,제주동백수목원,제주 서귀포시,기타관광,7706
12,용두암,제주 제주시 용두암길 15-0,기타관광,7073
13,이마트서귀포점,제주 서귀포시 일주동로 9209-0,대형마트,6348
14,천지연폭포,제주 서귀포시 서문서로 1-1,자연경관(산),6277
15,새별오름,제주 제주시,자연경관(산),6214
16,동백포레스트,제주 서귀포시 생기악로 53-38,농/산/어촌체험,6047
17,한라산둘레길사려니숲길,제주 제주시,기타레저스포츠,6016
18,아쿠아플라넷제주,제주 서귀포시 섭지코지로 93-15,테마공원,5952
19,이호테우해변,제주 제주시,자연경관(하천/해양),5485
20,주상절리대,제주 서귀포시 이어도로 36-30,기타관광,5345
21,쇠소깍,제주 서귀포시 쇠소깍로 128-0,기타관광,5141
22,산방산탄산온천,제주 서귀포시 사계북로41번길 192-0,웰니스관광,5032
23,신라호텔제주,제주 서귀포시 중문관광로72번길 75-0,호텔,4907
24,비자림,제주 제주시 비자숲길 55-0,자연공원,4483
25,용머리해안,제주 서귀포시 사계남로216번길 24-32,기타관광,4309
26,이마트신제주점,제주 제주시 1100로 3348-0,대형마트,4131
27,월정리해변,제주 제주시,자연경관(하천/해양),4058
28,광치기해변,제주 서귀포시,자연경관(하천/해양),4057
29,롯데호텔제주점,제주 서귀포시 중문관광로72번길 35-0,호텔,4045
30,호텔더본제주,제주 서귀포시 색달로 18-0,호텔,4033
31,하귀애월해안도로,제주 제주시,데이트코스,3732
32,정방폭포,제주 서귀포시,자연경관(산),3723
33,위미동백나무군락,제주 서귀포시,역사유적지,3572
