순위,관광지명,주소,분류,외지인 검색 수
1,제주국제공항,제주 제주시 공항로 2-0,교통시설,24285
2,동문재래시장,제주 제주시 관덕로14길 20-0,시장,13233
3,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0,시장,11518
4,성산일출봉,제주 서귀포시 일출로 284-12,자연경관(산),9397
5,새별오름,제주 제주시,자연경관(산),9078
6,협재해수욕장,제주 제주시,자연경관(하천/해양),6660
7,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0,전시시설,5962
8,산굼부리,제주 제주시,복합관광시설,5812
9,용두암,제주 제주시 용두암길 15-0,기타관광,5643
10,함덕해수욕장,제주 제주시 조함해안로 525-0,자연경관(하천/해양),5463
11,천지연폭포,제주 서귀포시 서문서로 1-1,자연경관(산),5306
12,섭지코지,제주 서귀포시 섭지코지로 107-0,기타관광,4756
13,에코랜드테마파크,제주 제주시 번영로 1278-169,테마공원,4628
14,주상절리대,제주 서귀포시 이어도로 36-30,기타관광,4425
15,이호테우해변,제주 제주시,자연경관(하천/해양),4055
16,카멜리아힐,제주 서귀포시 병악로 166-0,테마공원,4015
17,쇠소깍,제주 서귀포시 쇠소깍로 128-0,기타관광,3939
18,한라산둘레길사려니숲길,제주 제주시,기타레저스포츠,3791
19,이마트서귀포점,제주 서귀포시 일주동로 9209-0,대형마트,3594
20,비자림,제주 제주시 비자숲길 55-0,자연공원,3558
21,성산항,제주 서귀포시,자연경관(하천/해양),3475
22,월정리해변,제주 제주시,자연경관(하천/해양),3298
23,신라호텔제주,제주 서귀포시 중문관광로72번길 75-0,호텔,3148
24,동문공설시장,제주 제주시 동문로 16-0,시장,3074
25,소노캄제주,제주 서귀포시 일주동로 6347-17,콘도미니엄,3032
26,아쿠아플라넷제주,제주 서귀포시 섭지코지로 93-15,테마공원,2936
27,소노벨제주,제주 제주시 신북로 577-0,콘도미니엄,2884
28,이마트신제주점,제주 제주시 1100로 3348-0,대형마트,2757
29,한화리조트제주,제주 제주시 명림로 575-107,콘도미니엄,2693
30,정방폭포,제주 서귀포시,자연경관(산),2670
31,동문수산시장,제주 제주시 관덕로14길 20-0,시장,2545
32,용머리해안,제주 서귀포시 사계남로216번길 24-32,기타관광,2463
33,산방산탄산온천,제주 서귀포시 사계북로41번길 192-0,웰니스관광,2427
34,곽지해수욕장,제주 제주시,자연경관(하천/해양),2391
35,금호리조트제주,제주 서귀포시 태위로 522-12,콘도미니엄,2325
36,용눈이오름,제주 제주시,자연경관(산),2324
37,롯데호텔제주점,제주 서귀포시 중문관광로72번길 35-0,호텔,2301
38,항몽유적지,제주 제주시 항파두리로 50-0,역사유적지,2262
39,모슬포항,제주 서귀포시 하모항구로 30-0,자연경관(하천/해양),2256
40,히든클리프호텔앤네이쳐,제주 서귀포시 예래해안로 542-0,호텔,2220
41,우도도항선선착장,제주 서귀포시 성산등용로 130-21,교통시설,2201
42,신양섭지해수욕장,제주 서귀포시 섭지코지로 88-0,자연경관(하천/해양),2031
43,휴애리자연생활공원,제주 서귀포시 신례동로 256-0,도시공원,2015
44,휘닉스제주,제주 서귀포시 섭지코지로 107-0,콘도미니엄,1992
45,켄싱턴제주호텔,제주 서귀포시 중문관광로72번길 60-0,호텔,1872
46,제주신화월드,제주 서귀포시 신화역사로304번길 139-0,복합관광시설,1842
47,제주절물자연휴양림,제주 제주시 명림로 584-0,자연공원,1801
48,이마트제주점,제주 제주시 탑동로 38-0,대형마트,1732
