순위,관광지명,주소,분류,외지인 검색 수
84,휴애리자연생활공원,제주 서귀포시 신례동로 256-0,도시공원,1008
85,제주관광공사면세점,제주 서귀포시 중문관광로 224-0,면세점,1004
86,제주민속오일시장,제주 제주시 오일장서길 26-0,시장,1003
87,골든데이지호텔제주서귀포오션,제주 서귀포시 동홍로 7-0,호텔,994
88,남원큰엉,제주 서귀포시,기타관광,992
89,골든튤립제주성산호텔,제주 서귀포시 일출로 31-0,호텔,975
90,제주유채꽃축제,제주 서귀포시,기타문화관광지,957
91,다인오세아노호텔,제주 제주시 애월해안로 394-0,호텔,930
92,짱구네유채꽃밭,제주 서귀포시,기타관광,925
93,마라도가파도정기여객선,제주 서귀포시 최남단해안로 120-0,교통시설,924
94,그라벨호텔제주,제주 제주시 일주서로 7316-0,호텔,915
95,운진항,제주 서귀포시 최남단해안로 0-0,자연경관(하천/해양),911
96,소노캄제주,제주 서귀포시 일주동로 6347-17,콘도미니엄,907
97,제주신화월드서머셋,제주 서귀포시 신화역사로304번길 89-0,콘도미니엄,898
98,제주항제6부두,제주 제주시 임항로 191-0,자연경관(하천/해양),877
99,김녕미로공원,제주 제주시 만장굴길 122-0,도시공원,872
100,용두암해안도로,제주 제주시 서해안로 0-0,데이트코스,859
