순위,관광지명,주소,분류,외지인 검색 수
1,제주국제공항,제주 제주시 공항로 2-0,교통시설,41981
2,동문재래시장,제주 제주시 관덕로14길 20-0,시장,28517
3,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0,시장,24277
4,협재해수욕장,제주 제주시,자연경관(하천/해양),23262
5,함덕해수욕장,제주 제주시 조함해안로 525-0,자연경관(하천/해양),18121
6,성산일출봉,제주 서귀포시 일출로 284-12,자연경관(산),15551
7,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0,전시시설,11879
8,천지연폭포,제주 서귀포시 서문서로 1-1,자연경관(산),11080
9,곽지해수욕장,제주 제주시,자연경관(하천/해양),10853
10,이호테우해변,제주 제주시,자연경관(하천/해양),10523
11,섭지코지,제주 서귀포시 섭지코지로 107-0,기타관광,9973
12,쇠소깍,제주 서귀포시 쇠소깍로 128-0,기타관광,9725
13,용두암,제주 제주시 용두암길 15-0,기타관광,9440
14,아쿠아플라넷제주,제주 서귀포시 섭지코지로 93-15,테마공원,9159
15,한라산둘레길사려니숲길,제주 제주시,기타레저스포츠,8997
16,금능해수욕장,제주 제주시 금능길 119-10,자연경관(하천/해양),8673
17,이마트서귀포점,제주 서귀포시 일주동로 9209-0,대형마트,8633
18,월정리해변,제주 제주시,자연경관(하천/해양),8396
19,만장굴,제주 제주시 만장굴길 182-0,자연생태,7740
20,에코랜드테마파크,제주 제주시 번영로 1278-169,테마공원,7516
21,빛의벙커,제주 서귀포시,전시시설,7337
22,비자림,제주 제주시 비자숲길 55-0,자연공원,7145
23,우도도항선선착장,제주 서귀포시 성산등용로 130-21,교통시설,6908
24,김녕해수욕장,제주 제주시 해맞이해안로 7-6,자연경관(하천/해양),6780
25,성산항,제주 서귀포시,자연경관(하천/해양),6482
26,정방폭포,제주 서귀포시,자연경관(산),6193
27,주상절리대,제주 서귀포시 이어도로 36-30,기타관광,6155
28,이마트신제주점,제주 제주시 1100로 3348-0,대형마트,5819
