순위,관광지명,주소,분류,외지인 검색 수
1,제주국제공항,제주 제주시 공항로 2-0,교통시설,20189
2,동문재래시장,제주 제주시 관덕로14길 20-0,시장,13269
3,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0,시장,11968
4,성산일출봉,제주 서귀포시 일출로 284-12,자연경관(산),10169
5,협재해수욕장,제주 제주시,자연경관(하천/해양),7362
6,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0,전시시설,7308
7,섭지코지,제주 서귀포시 섭지코지로 107-0,기타관광,6204
8,산방산,제주 서귀포시 산방로 218-10,자연경관(산),5420
9,용두암,제주 제주시 용두암길 15-0,기타관광,5206
10,카멜리아힐,제주 서귀포시 병악로 166-0,테마공원,5184
11,천지연폭포,제주 서귀포시 서문서로 1-1,자연경관(산),5154
12,에코랜드테마파크,제주 제주시 번영로 1278-169,테마공원,5139
13,함덕해수욕장,제주 제주시 조함해안로 525-0,자연경관(하천/해양),4895
14,월정리해변,제주 제주시,자연경관(하천/해양),4732
15,한라산둘레길사려니숲길,제주 제주시,기타레저스포츠,4721
16,이호테우해변,제주 제주시,자연경관(하천/해양),4559
17,아쿠아플라넷제주,제주 서귀포시 섭지코지로 93-15,테마공원,4121
18,주상절리대,제주 서귀포시 이어도로 36-30,기타관광,4079
19,쇠소깍,제주 서귀포시 쇠소깍로 128-0,기타관광,4025
20,이마트서귀포점,제주 서귀포시 일주동로 9209-0,대형마트,3763
21,비자림,제주 제주시 비자숲길 55-0,자연공원,3715
22,성산항,제주 서귀포시,자연경관(하천/해양),3552
23,새별오름,제주 제주시,자연경관(산),3534
24,제주신화월드,제주 서귀포시 신화역사로304번길 139-0,복합관광시설,3417
25,용머리해안,제주 서귀포시 사계남로216번길 24-32,기타관광,3188
26,신라호텔제주,제주 서귀포시 중문관광로72번길 75-0,호텔,3186
27,동문공설시장,제주 제주시 동문로 16-0,시장,3015
28,이마트신제주점,제주 제주시 1100로 3348-0,대형마트,2953
29,휴애리자연생활공원,제주 서귀포시 신례동로 256-0,도시공원,2835
30,산방산탄산온천,제주 서귀포시 사계북로41번길 192-0,웰니스관광,2809
31,소노벨제주,제주 제주시 신북로 577-0,콘도미니엄,2713
32,동문수산시장,제주 제주시 관덕로14길 20-0,시장,2705
33,곽지해수욕장,제주 제주시,자연경관(하천/해양),2646
34,광치기해변,제주 서귀포시,자연경관(하천/해양),2572
35,녹산로유채꽃도로,제주 서귀포시,데이트코스,2515
36,정방폭포,제주 서귀포시,자연경관(산),2421
37,신양섭지해수욕장,제주 서귀포시 섭지코지로 88-0,자연경관(하천/해양),2355
38,한림공원,제주 제주시 한림로 300-0,도시공원,2243
39,우도도항선선착장,제주 서귀포시 성산등용로 130-21,교통시설,2224
40,히든클리프호텔앤네이쳐,제주 서귀포시 예래해안로 542-0,호텔,2200
41,산방산유채꽃밭,제주 서귀포시,기타관광,2179
42,하귀애월해안도로,제주 제주시,데이트코스,2102
43,만장굴,제주 제주시 만장굴길 182-0,자연생태,2063
44,이마트제주점,제주 제주시 탑동로 38-0,대형마트,1983
45,한화리조트제주,제주 제주시 명림로 575-107,콘도미니엄,1969
46,휘닉스제주,제주 서귀포시 섭지코지로 107-0,콘도미니엄,1962
47,금호리조트제주,제주 서귀포시 태위로 522-12,콘도미니엄,1933
48,소노캄제주,제주 서귀포시 일주동로 6347-17,콘도미니엄,1880
49,모슬포항,제주 서귀포시 하모항구로 30-0,자연경관(하천/해양),1873
50,중문관광단지,제주 서귀포시,복합관광시설,1837
51,제주러브랜드휴업중,제주 제주시 1100로 2894-72,기타관광,1816
52,롯데호텔제주점,제주 서귀포시 중문관광로72번길 35-0,호텔,1798
53,제주절물자연휴양림,제주 제주시 명림로 584-0,자연공원,1777
54,한담해안산책로,제주 제주시 애월로 0-0,기타레저스포츠,1734
55,용눈이오름,제주 제주시,자연경관(산),1709
56,롯데마트제주점,제주 제주시 연북로 1-0,대형마트,1652
57,해비치호텔,제주 서귀포시 민속해안로 537-0,호텔,1624
58,위미동백나무군락,제주 서귀포시,역사유적지,1615
59,김녕해수욕장,제주 제주시 해맞이해안로 7-6,자연경관(하천/해양),1604
60,제주관광공사면세점,제주 서귀포시 중문관광로 224-0,면세점,1502
61,세화해수욕장,제주 제주시 충렬로 141-1,자연경관(하천/해양),1488
61,신비의도로,제주 제주시 1100로 2894-63,기타관광,1488
63,켄싱턴제주호텔,제주 서귀포시 중문관광로72번길 60-0,호텔,1483
64,천제연폭포,제주 서귀포시 천제연로 132-0,자연경관(산),1482
65,메종글래드제주호텔,제주 제주시 노연로 80-0,호텔,1481
66,퍼시픽리솜,제주 서귀포시 중문관광로 154-17,복합관광시설,1465
67,송악산,제주 서귀포시,자연경관(산),1463
68,헬로키티아일랜드,제주 서귀포시 한창로 340-0,기타관광,1408
69,호텔더본제주,제주 서귀포시 색달로 18-0,호텔,1380
70,신창풍차해안도로,제주 제주시,데이트코스,1372
71,애월항,제주 제주시 애월해안로 0-0,자연경관(하천/해양),1371
72,제주민속촌,제주 서귀포시 민속해안로 631-34,역사유적지,1324
73,박물관은살아있다제주중문점,제주 서귀포시 중문관광로 42-0,전시시설,1319
74,성산포종합여객터미널,제주 서귀포시 성산등용로 130-21,교통시설,1301
75,중문색달해변,제주 서귀포시 중문관광로72번길 0-0,자연경관(하천/해양),1264
76,제주신화월드랜딩리조트관,제주 서귀포시 신화역사로304번길 38-0,콘도미니엄,1262
77,선녀와나무꾼테마공원,제주 제주시 선교로 267-0,도시공원,1258
78,제주공룡랜드,제주 제주시 광령평화2길 1-0,테마공원,1251
79,신라스테이제주,제주 제주시 노연로 100-0,호텔,1234
80,제주여미지식물원,제주 서귀포시 중문관광로 93-0,테마공원,1233
81,해비치리조트,제주 서귀포시 민속해안로 537-0,콘도미니엄,1229
82,서귀포칼호텔,제주 서귀포시 칠십리로 242-0,호텔,1213
83,홈플러스서귀포점,제주 서귀포시 중앙로 180-0,대형마트,1206
84,이랜드파크켄싱턴리조트서귀포점,제주 서귀포시 이어도로 684-0,콘도미니엄,1205
85,라마다프라자제주호텔,제주 제주시 탑동로 66-0,호텔,1203
86,코델리아S호텔,제주 서귀포시 일주동로 4186-0,호텔,1195
87,라마다앙코르이스트서귀포호텔,제주 서귀포시 서호중로 65-0,호텔,1194
88,제주신화월드서머셋,제주 서귀포시 신화역사로304번길 89-0,콘도미니엄,1188
89,노리매,제주 서귀포시 중산간서로 2260-15,도시공원,1167
90,아이미제주비치호텔,제주 제주시 조함해안로 474-0,호텔,1164
91,산굼부리,제주 제주시,복합관광시설,1150
92,더쇼어호텔제주,제주 서귀포시 중문관광로72번길 114-0,호텔,1131
93,세계자동차&피아노박물관,제주 서귀포시 중산간서로 1610-0,전시시설,1126
94,베스트웨스턴제주호텔,제주 제주시 도령로 27-0,호텔,1105
95,표선해수욕장,제주 서귀포시,자연경관(하천/해양),1091
96,제주항연안여객터미널,제주 제주시 임항로 111-0,교통시설,1071
97,제주민속오일시장,제주 제주시 오일장서길 26-0,시장,1037
98,신신호텔제주월드컵점,제주 서귀포시 서호중로 55-0,호텔,1017
99,휴애리매화축제,제주 서귀포시 신례동로 256-0,기타문화관광지,1004
100,호텔휘슬락,제주 제주시 서부두2길 26-0,호텔,1002
