순위,관광지명,주소,분류,외지인 검색 수
1,제주국제공항,제주 제주시 공항로 2-0,교통시설,23082
2,동문재래시장,제주 제주시 관덕로14길 20-0,시장,15139
3,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0,시장,13935
4,성산일출봉,제주 서귀포시 일출로 284-12,자연경관(산),10479
5,카멜리아힐,제주 서귀포시 병악로 166-0,테마공원,7609
6,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0,전시시설,7023
7,위미동백나무군락,제주 서귀포시,역사유적지,6976
8,협재해수욕장,제주 제주시,자연경관(하천/해양),6200
9,새별오름,제주 제주시,자연경관(산),5739
10,빛의벙커,제주 서귀포시,전시시설,5196
11,용두암,제주 제주시 용두암길 15-0,기타관광,5043
12,함덕해수욕장,제주 제주시 조함해안로 525-0,자연경관(하천/해양),4894
13,천지연폭포,제주 서귀포시 서문서로 1-1,자연경관(산),4864
14,섭지코지,제주 서귀포시 섭지코지로 107-0,기타관광,4562
15,이마트서귀포점,제주 서귀포시 일주동로 9209-0,대형마트,4474
16,주상절리대,제주 서귀포시 이어도로 36-30,기타관광,4058
17,아쿠아플라넷제주,제주 서귀포시 섭지코지로 93-15,테마공원,4015
18,산방산탄산온천,제주 서귀포시 사계북로41번길 192-0,웰니스관광,3931
19,이호테우해변,제주 제주시,자연경관(하천/해양),3849
20,신라호텔제주,제주 서귀포시 중문관광로72번길 75-0,호텔,3622
21,월정리해변,제주 제주시,자연경관(하천/해양),3451
22,쇠소깍,제주 서귀포시 쇠소깍로 128-0,기타관광,3426
23,한라산둘레길사려니숲길,제주 제주시,기타레저스포츠,3407
24,이마트신제주점,제주 제주시 1100로 3348-0,대형마트,3121
25,동문공설시장,제주 제주시 동문로 16-0,시장,3094
26,산굼부리,제주 제주시,복합관광시설,3016
27,비자림,제주 제주시 비자숲길 55-0,자연공원,3014
28,소노캄제주,제주 서귀포시 일주동로 6347-17,콘도미니엄,2984
29,성산항,제주 서귀포시,자연경관(하천/해양),2837
30,모슬포항,제주 서귀포시 하모항구로 30-0,자연경관(하천/해양),2758
31,롯데호텔제주점,제주 서귀포시 중문관광로72번길 35-0,호텔,2750
32,소노벨제주,제주 제주시 신북로 577-0,콘도미니엄,2727
33,동문수산시장,제주 제주시 관덕로14길 20-0,시장,2696
34,정방폭포,제주 서귀포시,자연경관(산),2601
35,에코랜드테마파크,제주 제주시 번영로 1278-169,테마공원,2552
36,휴애리자연생활공원,제주 서귀포시 신례동로 256-0,도시공원,2539
37,히든클리프호텔앤네이쳐,제주 서귀포시 예래해안로 542-0,호텔,2488
38,제주신화월드,제주 서귀포시 신화역사로304번길 139-0,복합관광시설,2343
39,용머리해안,제주 서귀포시 사계남로216번길 24-32,기타관광,2265
40,제주동백수목원,제주 서귀포시,기타관광,2258
41,만장굴,제주 제주시 만장굴길 182-0,자연생태,2183
42,이마트제주점,제주 제주시 탑동로 38-0,대형마트,2179
43,바이나흐튼크리스마스박물관,제주 서귀포시 평화로 654-0,전시시설,2174
44,메종글래드제주호텔,제주 제주시 노연로 80-0,호텔,2164
45,신양섭지해수욕장,제주 서귀포시 섭지코지로 88-0,자연경관(하천/해양),2080
46,곽지해수욕장,제주 제주시,자연경관(하천/해양),2057
47,켄싱턴제주호텔,제주 서귀포시 중문관광로72번길 60-0,호텔,2019
48,한화리조트제주,제주 제주시 명림로 575-107,콘도미니엄,1976
49,해비치호텔,제주 서귀포시 민속해안로 537-0,호텔,1965
50,제주관광공사면세점,제주 서귀포시 중문관광로 224-0,면세점,1952
51,제주신화월드서머셋,제주 서귀포시 신화역사로304번길 89-0,콘도미니엄,1935
52,중문관광단지,제주 서귀포시,복합관광시설,1886
53,우도도항선선착장,제주 서귀포시 성산등용로 130-21,교통시설,1870
54,금호리조트제주,제주 서귀포시 태위로 522-12,콘도미니엄,1829
55,롯데마트제주점,제주 제주시 연북로 1-0,대형마트,1801
56,용눈이오름,제주 제주시,자연경관(산),1787
57,헬로키티아일랜드,제주 서귀포시 한창로 340-0,기타관광,1751
58,퍼시픽리솜,제주 서귀포시 중문관광로 154-17,복합관광시설,1744
59,호텔더본제주,제주 서귀포시 색달로 18-0,호텔,1741
60,제주부영호텔&리조트,제주 서귀포시 중문관광로 222-0,호텔,1712
61,제주항공우주박물관,제주 서귀포시 녹차분재로 218-0,전시시설,1671
62,산방산,제주 서귀포시 산방로 218-10,자연경관(산),1665
63,휘닉스제주,제주 서귀포시 섭지코지로 107-0,콘도미니엄,1653
64,호텔휘슬락,제주 제주시 서부두2길 26-0,호텔,1652
65,신라스테이제주,제주 제주시 노연로 100-0,호텔,1595
66,광치기해변,제주 서귀포시,자연경관(하천/해양),1592
67,이랜드파크켄싱턴리조트서귀포점,제주 서귀포시 이어도로 684-0,콘도미니엄,1587
68,천제연폭포,제주 서귀포시 천제연로 132-0,자연경관(산),1552
69,신창풍차해안도로,제주 제주시,데이트코스,1544
70,하귀애월해안도로,제주 제주시,데이트코스,1525
71,동백포레스트,제주 서귀포시 생기악로 53-38,농/산/어촌체험,1476
72,피규어뮤지엄제주,제주 서귀포시 한창로 243-0,전시시설,1460
73,박물관은살아있다제주중문점,제주 서귀포시 중문관광로 42-0,전시시설,1453
