순위,관광지명,주소,분류,외지인 검색 수
1,제주국제공항,제주 제주시 공항로 2-0,교통시설,51616
2,동문재래시장,제주 제주시 관덕로14길 20-0,시장,22690
3,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0,시장,21250
4,협재해수욕장,제주 제주시,자연경관(하천/해양),16224
5,성산일출봉,제주 서귀포시 일출로 284-12,자연경관(산),15692
6,함덕해수욕장,제주 제주시 조함해안로 525-0,자연경관(하천/해양),13691
7,이호테우해변,제주 제주시,자연경관(하천/해양),10255
8,섭지코지,제주 서귀포시 섭지코지로 107-0,기타관광,9498
9,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0,전시시설,9148
10,곽지해수욕장,제주 제주시,자연경관(하천/해양),8855
11,비자림,제주 제주시 비자숲길 55-0,자연공원,8812
12,스누피가든,제주 제주시 금백조로 930-0,기타관광,8668
13,한라산둘레길사려니숲길,제주 제주시,기타레저스포츠,8519
14,아르떼뮤지엄제주,제주 제주시 어림비로 478-0,전시시설,8391
15,그랜드하얏트제주,제주 제주시 노연로 12-0,호텔,8175
16,용머리해안,제주 서귀포시 사계남로216번길 24-32,기타관광,7808
17,아쿠아플라넷제주,제주 서귀포시 섭지코지로 93-15,테마공원,7585
18,카멜리아힐,제주 서귀포시 병악로 166-0,테마공원,7489
19,주상절리대,제주 서귀포시 이어도로 36-30,기타관광,7094
20,금능해수욕장,제주 제주시 금능길 119-10,자연경관(하천/해양),7062
21,성산포종합여객터미널,제주 서귀포시 성산등용로 130-21,교통시설,6891
22,에코랜드테마파크,제주 제주시 번영로 1278-169,테마공원,6807
23,쇠소깍,제주 서귀포시 쇠소깍로 128-0,기타관광,6550
24,신창풍차해안도로,제주 제주시,데이트코스,6217
25,천지연폭포,제주 서귀포시 서문서로 1-1,자연경관(산),6049
26,휴애리자연생활공원,제주 서귀포시 신례동로 256-0,도시공원,5938
26,김녕해수욕장,제주 제주시 해맞이해안로 7-6,자연경관(하천/해양),5938
28,이마트서귀포점,제주 서귀포시 일주동로 9209-0,대형마트,5607
29,신라호텔제주,제주 서귀포시 중문관광로72번길 75-0,호텔,5460
30,용두암,제주 제주시 용두암길 15-0,기타관광,5386
31,휘닉스제주,제주 서귀포시 섭지코지로 107-0,콘도미니엄,5244
32,금오름,제주 제주시,자연경관(산),5156
33,보롬왓,제주 서귀포시 번영로 2350-104,기타관광,5093
34,성산항,제주 서귀포시,자연경관(하천/해양),5041
35,중문색달해변,제주 서귀포시 중문관광로72번길 0-0,자연경관(하천/해양),5040
36,제주신화월드랜딩리조트관,제주 서귀포시 신화역사로304번길 38-0,콘도미니엄,5015
37,정방폭포,제주 서귀포시,자연경관(산),4975
38,우도도항선선착장,제주 서귀포시 성산등용로 130-21,교통시설,4921
39,소노캄제주,제주 서귀포시 일주동로 6347-17,콘도미니엄,4908
40,롯데호텔제주점,제주 서귀포시 중문관광로72번길 35-0,호텔,4887
41,소노벨제주,제주 제주시 신북로 577-0,콘도미니엄,4766
42,뽀로로&타요테마파크제주,제주 서귀포시 병악로 269-0,테마공원,4667
43,월정리해변,제주 제주시,자연경관(하천/해양),4622
44,제주관광공사면세점,제주 서귀포시 중문관광로 224-0,면세점,4436
45,표선해수욕장,제주 서귀포시,자연경관(하천/해양),4426
46,금호리조트제주,제주 서귀포시 태위로 522-12,콘도미니엄,4362
47,제주항연안여객터미널,제주 제주시 임항로 111-0,교통시설,4348
48,하귀애월해안도로,제주 제주시,데이트코스,4258
49,사계해수욕장,제주 서귀포시,자연경관(하천/해양),4137
50,제주신화월드신화리조트관,제주 서귀포시 서광동로34번길 14-19,콘도미니엄,4100
51,운진항,제주 서귀포시 최남단해안로 0-0,자연경관(하천/해양),4088
52,광치기해변,제주 서귀포시,자연경관(하천/해양),4045
53,제주신화월드서머셋,제주 서귀포시 신화역사로304번길 89-0,콘도미니엄,3996
54,해비치호텔,제주 서귀포시 민속해안로 537-0,호텔,3961
55,한화리조트제주,제주 제주시 명림로 575-107,콘도미니엄,3798
56,한담해안산책로,제주 제주시 애월로 0-0,기타레저스포츠,3753
57,9.81파크,제주 제주시 천덕로 880-24,테마공원,3748
58,메종글래드제주호텔,제주 제주시 노연로 80-0,호텔,3670
59,도두동무지개해안도로,제주 제주시,데이트코스,3617
60,이마트신제주점,제주 제주시 1100로 3348-0,대형마트,3561
61,새별오름,제주 제주시,자연경관(산),3533
62,제주신화월드메리어트리조트관,제주 서귀포시 신화역사로304번길 38-0,콘도미니엄,3513
63,제주부영호텔&리조트,제주 서귀포시 중문관광로 222-0,호텔,3489
64,산방산,제주 서귀포시 산방로 218-10,자연경관(산),3442
65,만장굴,제주 제주시 만장굴길 182-0,자연생태,3402
66,그랜드조선제주,제주 서귀포시 중문관광로72번길 60-0,호텔,3401
67,제주신화월드,제주 서귀포시 신화역사로304번길 139-0,복합관광시설,3314
68,비밀의숲,제주 제주시,기타레저스포츠,3114
69,라마다프라자제주호텔,제주 제주시 탑동로 66-0,호텔,3079
70,천제연폭포,제주 서귀포시 천제연로 132-0,자연경관(산),3021
71,한림공원,제주 제주시 한림로 300-0,도시공원,2956
72,세화해수욕장,제주 제주시 충렬로 141-1,자연경관(하천/해양),2828
73,히든클리프호텔앤네이쳐,제주 서귀포시 예래해안로 542-0,호텔,2797
74,산방산탄산온천,제주 서귀포시 사계북로41번길 192-0,웰니스관광,2743
75,송악산둘레길,제주 서귀포시,기타레저스포츠,2725
76,제주절물자연휴양림,제주 제주시 명림로 584-0,자연공원,2699
77,이마트제주점,제주 제주시 탑동로 38-0,대형마트,2609
78,호텔더본제주,제주 서귀포시 색달로 18-0,호텔,2594
79,빛의벙커,제주 서귀포시,전시시설,2567
80,서귀포칼호텔,제주 서귀포시 칠십리로 242-0,호텔,2484
81,제주항공우주박물관,제주 서귀포시 녹차분재로 218-0,전시시설,2456
